sampleID,antigen,FMedian,replicate
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU33706.4,847,1
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU31776.36,940,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU9.22,68,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU0,63,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,71,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,67,2
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU27543.22,1100,1
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU28647.26,1064,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29404.51,702,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29535.94,725,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35491.86,1923,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35666.77,2084,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU17911.23,382,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU19140.63,465,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3874.23,342,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3325.27,272,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU6489.17,256,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU5991.24,299,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9330.34,435,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9973.49,353,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU28365.18,766,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU30139.52,726,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU64434.07,1039,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU62435.55,1080,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9684.19,340,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9044.49,425,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3390.96,237,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3343.71,420,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40705.39,1052,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40320.49,1130,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66113.64,17523,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66131.84,19202,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU18386.35,695,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU19508.99,759,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45711.25,758,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45692.04,695,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU850.62,273,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU4781.11,225,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU20989.79,453,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU22052.37,522,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU6282.48,274,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU5945.81,357,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU10797.6,698,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU12373.21,741,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66124.76,5131,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66100.5,5374,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU14847.86,435,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU16089.21,557,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU17006.69,5184,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU18273.18,5151,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6967.5,360,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6673.58,443,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU14906.48,3032,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU16644.77,3153,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU4836.33,416,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU5668.51,574,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6911.02,678,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6628.63,658,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU14130.94,1365,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU15783.04,1347,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU35279.55,432,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU34787.18,428,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3313.74,328,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3419.78,330,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4560.86,517,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4825.96,530,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1317.43,525,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1432.69,458,1
SID_gen2,Internal_16827,459,1
SID_gen2,Internal_16827,355,2
SID_gen2,Hs~RefNM_013392.1~N/A~RFU24635.53,370,1
SID_gen2,Hs~RefNM_013392.1~N/A~RFU25490.85,381,1
