sampleID,antigen,FMedian,replicate
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU18273.18,3336,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6967.5,619,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6673.58,605,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU14906.48,3663,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU16644.77,3839,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU4836.33,641,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU5668.51,672,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6911.02,1011,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6628.63,1032,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU14130.94,1721,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU15783.04,1669,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU35279.55,1689,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU34787.18,1726,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3313.74,559,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3419.78,578,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4560.86,662,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4825.96,700,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1317.43,561,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1432.69,584,1
SID_gen2,Internal_16827,649,1
SID_gen2,Internal_16827,684,2
SID_gen2,Hs~RefNM_013392.1~N/A~RFU24635.53,779,1
SID_gen2,Hs~RefNM_013392.1~N/A~RFU25490.85,842,1
