sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen2,HumanIgG1~N/A,2,439,57,2
SID_gen2,HumanIgG2~N/A,2,1064,57,1
SID_gen2,HumanIgG2~N/A,2,1014,57,2
SID_gen2,HumanIgG3~N/A,2,7677,59,1
SID_gen2,HumanIgG3~N/A,2,7736,61,2
SID_gen2,HumanIgA2~N/A,2,1952,59,1
SID_gen2,HumanIgA2~N/A,2,2106,58,2
SID_gen2,HumanIgA1~N/A,2,603,58,1
SID_gen2,HumanIgA1~N/A,2,671,59,2
SID_gen2,BSA~N/A,2,181,68,1
SID_gen2,BSA~N/A,2,183,75,2
SID_gen2,Hs~RefNM_014741.2~uORFIOH3624~RFU17462.34,2,997,57,1
SID_gen2,Hs~RefNM_014741.2~uORFIOH3624~RFU17228.79,2,976,59,1
SID_gen2,Hs~MGCBC002701.2~uORFIOH5296~RFU10870.22,2,1558,58,1
SID_gen2,Hs~MGCBC002701.2~uORFIOH5296~RFU11511.07,2,1706,58,1
SID_gen2,Hs~RefNM_032354.1~uORFIOH6348~RFU48763.52,2,2433,58,1
SID_gen2,Hs~RefNM_032354.1~uORFIOH6348~RFU46619.15,2,2540,55,1
SID_gen2,Hs~MGCNM_174896.2~uORFIOH23052~RFU23534.53,2,946,58,1
SID_gen2,Hs~MGCNM_174896.2~uORFIOH23052~RFU25114.75,2,928,58,1
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU33706.4,2,1106,66,1
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU31776.36,2,1082,71,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU9.22,2,51,53,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU0,2,53,53,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,2,51,54,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,2,53,56,2
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU27543.22,2,3123,61,1
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU28647.26,2,3230,59,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29404.51,2,1258,58,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29535.94,2,1199,60,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35491.86,2,1112,68,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35666.77,2,1184,69,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU17911.23,2,872,53,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU19140.63,2,869,58,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3874.23,2,482,63,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3325.27,2,466,64,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU6489.17,2,580,77,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU5991.24,2,513,77,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9330.34,2,688,63,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9973.49,2,786,86,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU28365.18,2,2439,70,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU30139.52,2,2545,64,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU64434.07,2,3272,53,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU62435.55,2,3523,59,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9684.19,2,764,64,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9044.49,2,651,62,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3390.96,2,446,62,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3343.71,2,453,67,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40705.39,2,2255,68,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40320.49,2,2296,68,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66113.64,2,3130,60,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66131.84,2,3198,59,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU18386.35,2,1034,51,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU19508.99,2,1166,57,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45711.25,2,1423,63,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45692.04,2,1395,67,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU850.62,2,518,70,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU4781.11,2,510,71,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU20989.79,2,897,67,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU22052.37,2,869,62,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU6282.48,2,413,62,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU5945.81,2,437,62,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU10797.6,2,1213,54,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU12373.21,2,1352,63,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66124.76,2,7135,74,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66100.5,2,7386,75,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU14847.86,2,657,74,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU16089.21,2,597,66,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU17006.69,2,3244,64,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU18273.18,2,3336,61,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6967.5,2,619,61,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6673.58,2,605,62,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU14906.48,2,3663,57,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU16644.77,2,3839,70,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU4836.33,2,641,71,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU5668.51,2,672,63,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6911.02,2,1011,62,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6628.63,2,1032,60,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU14130.94,2,1721,62,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU15783.04,2,1669,58,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU35279.55,2,1689,56,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU34787.18,2,1726,55,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3313.74,2,559,58,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3419.78,2,578,61,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4560.86,2,662,59,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4825.96,2,700,62,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1317.43,2,561,58,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1432.69,2,584,57,1
SID_gen2,Internal_16827,2,649,59,1
SID_gen2,Internal_16827,2,684,58,2
SID_gen2,Hs~RefNM_013392.1~N/A~RFU24635.53,2,779,57,1
SID_gen2,Hs~RefNM_013392.1~N/A~RFU25490.85,2,842,55,1
