sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen2,GAMA,3,20403,1729,1
SID_gen2,MSRP4,3,32181,1777,1
SID_gen2,MSP4,3,65535,2399,1
SID_gen2,RAMA,3,26756,2325,1
SID_gen2,ASP,3,23834,1766,1
SID_gen2,MSP3.6,3,13181,2581,2
SID_gen2,ETRAMP10.2,3,5300,1945,2
SID_gen2,GAMA,3,26262,1781,2
SID_gen2,MSRP4,3,32639,1662,2
SID_gen2,MSP4,3,65535,2135,2
SID_gen2,RAMA,3,23414,2170,2
SID_gen2,ASP,3,20579,1594,2
SID_gen2,MSP3.6,3,18997,2907,3
SID_gen2,ETRAMP10.2,3,7276,2461,3
SID_gen2,GAMA,3,25624,2073,3
SID_gen2,MSRP4,3,36347,1782,3
SID_gen2,MSP4,3,65535,1863,3
SID_gen2,RAMA,3,27787,1908,3
SID_gen2,ASP,3,23030,1498,3
SID_gen2,PFD1130W,3,5921,3116,1
SID_gen2,EBA140,3,3437,3553,1
SID_gen2,MSRP2,3,65535,3950,1
SID_gen2,MSRP5,3,3702,2626,1
SID_gen2,P34,3,4112,1967,1
SID_gen2,MSP8,3,26028,1835,1
SID_gen2,P12,3,7460,1687,1
SID_gen2,MSP6,3,6849,1447,1
SID_gen2,PFD1130W,3,6756,3482,2
SID_gen2,EBA140,3,5230,4641,2
SID_gen2,MSRP2,3,65535,6767,2
SID_gen2,MSRP5,3,7179,3651,2
SID_gen2,P34,3,4426,2319,2
SID_gen2,MSP8,3,29842,1987,2
SID_gen2,P12,3,7921,1737,2
SID_gen2,MSP6,3,6577,1527,2
SID_gen2,PFD1130W,3,8158,4205,3
SID_gen2,EBA140,3,7504,6529,3
SID_gen2,MSRP2,3,65535,8235,3
SID_gen2,MSRP5,3,16312,4450,3
SID_gen2,P34,3,4636,2745,3
SID_gen2,MSP8,3,30649,2205,3
SID_gen2,P12,3,8540,1822,3
SID_gen2,MSP6,3,7459,1577,3
SID_gen2,PF1400044,3,11534,4857,1
SID_gen2,MSP1,3,65535,8202,1
SID_gen2,RON6,3,12854,6589,1
SID_gen2,MSP9,3,8929,4062,1
SID_gen2,PTEX150,3,19476,2910,1
SID_gen2,SERA7,3,10543,2245,1
SID_gen2,MSP2,3,57125,1873,1
SID_gen2,SERA3,3,10197,1608,1
SID_gen2,PF1400044,3,12122,5640,2
SID_gen2,MSP1,3,65535,8456,2
SID_gen2,RON6,3,13006,6069,2
SID_gen2,MSP9,3,8567,3745,2
SID_gen2,PTEX150,3,17532,2775,2
SID_gen2,SERA7,3,9460,2094,2
SID_gen2,MSP2,3,60629,1797,2
SID_gen2,SERA3,3,9520,1625,2
SID_gen2,PF1400044,3,12517,5006,3
SID_gen2,MSP1,3,65535,7907,3
SID_gen2,RON6,3,11536,5445,3
SID_gen2,MSP9,3,9149,3826,3
SID_gen2,PTEX150,3,21065,2701,3
SID_gen2,SERA7,3,9344,1963,3
SID_gen2,MSP2,3,63947,1802,3
SID_gen2,SERA3,3,9947,1649,3
SID_gen2,P41,3,5996,3825,1
SID_gen2,RON3,3,13969,4514,1
SID_gen2,PF92,3,10902,4543,1
SID_gen2,MSRP1,3,65535,4846,1
SID_gen2,EBA175,3,60192,3047,1
SID_gen2,TLP,3,9053,1935,1
SID_gen2,PF3D7_0606800,3,3266,1693,1
SID_gen2,PFA0135W,3,3622,1593,1
SID_gen2,P41,3,4764,3007,2
SID_gen2,RON3,3,9566,2962,2
SID_gen2,PF92,3,10211,3420,2
SID_gen2,MSRP1,3,65535,5141,2
SID_gen2,EBA175,3,61620,3507,2
SID_gen2,TLP,3,8533,2038,2
SID_gen2,PF3D7_0606800,3,4164,1567,2
SID_gen2,PFA0135W,3,4096,1505,2
SID_gen2,P41,3,3880,2390,3
SID_gen2,RON3,3,8051,2260,3
SID_gen2,PF92,3,9060,2808,3
SID_gen2,MSRP1,3,65535,4487,3
SID_gen2,EBA175,3,61305,3300,3
SID_gen2,TLP,3,9717,2018,3
SID_gen2,PF3D7_0606800,3,3536,1528,3
SID_gen2,PFA0135W,3,3875,1472,3
SID_gen2,PF3D7_0525800(IMC1g),3,13167,1825,1
SID_gen2,PF3D7_1460600(ISP3),3,7576,1790,1
SID_gen2,PF3D7_1455300,3,6034,1954,1
SID_gen2,PF3D7_1025300,3,2997,2293,1
SID_gen2,PF3D7_0925900,3,5963,2992,1
SID_gen2,PF3D7_0831400,3,7589,2031,1
SID_gen2,PF3D7_0730800.2,3,47648,1493,1
SID_gen2,PF3D7_1407800(PM4),3,1607,1446,1
SID_gen2,PF3D7_0525800(IMC1g),3,12378,1522,2
SID_gen2,PF3D7_1460600(ISP3),3,7815,1515,2
SID_gen2,PF3D7_1455300,3,5102,1490,2
SID_gen2,PF3D7_1025300,3,1582,1460,2
SID_gen2,PF3D7_0925900,3,5033,1570,2
SID_gen2,PF3D7_0831400,3,6657,1487,2
SID_gen2,PF3D7_0730800.2,3,49310,1441,2
SID_gen2,PF3D7_1407800(PM4),3,1546,1402,2
SID_gen2,PF3D7_0525800(IMC1g),3,13460,1342,3
SID_gen2,PF3D7_1460600(ISP3),3,7663,1348,3
SID_gen2,PF3D7_1455300,3,4840,1264,3
