sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU30139.52,2,1055,65,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU64434.07,2,1144,69,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU62435.55,2,1079,89,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9684.19,2,585,82,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9044.49,2,577,74,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3390.96,2,351,69,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3343.71,2,356,97,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40705.39,2,3921,80,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40320.49,2,4226,77,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66113.64,2,3969,70,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66131.84,2,4266,69,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU18386.35,2,6617,67,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU19508.99,2,7186,85,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45711.25,2,1672,83,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45692.04,2,1731,79,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU850.62,2,368,74,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU4781.11,2,363,146,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU20989.79,2,388,75,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU22052.37,2,375,84,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU6282.48,2,318,79,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU5945.81,2,332,109,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU10797.6,2,2999,65,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU12373.21,2,3254,71,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66124.76,2,21214,95,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66100.5,2,21405,115,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU14847.86,2,572,76,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU16089.21,2,585,74,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU17006.69,2,1130,70,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU18273.18,2,1117,73,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6967.5,2,482,84,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6673.58,2,491,75,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU14906.48,2,2617,68,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU16644.77,2,2667,87,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU4836.33,2,619,107,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU5668.51,2,722,198,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6911.02,2,752,88,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6628.63,2,667,72,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU14130.94,2,1083,73,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU15783.04,2,1103,74,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU35279.55,2,623,71,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU34787.18,2,698,78,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3313.74,2,553,72,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3419.78,2,708,89,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4560.86,2,1233,85,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4825.96,2,748,84,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1317.43,2,649,71,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1432.69,2,551,70,1
SID_gen2,Internal_16827,2,508,70,1
SID_gen2,Internal_16827,2,581,74,2
SID_gen2,Hs~RefNM_013392.1~N/A~RFU24635.53,2,668,75,1
SID_gen2,Hs~RefNM_013392.1~N/A~RFU25490.85,2,658,75,1
