sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen1,MSPDBL2C-terminal,2,65535,17279,2
SID_gen1,Surfin4.23D7B,2,38572,15561,2
SID_gen1,MSP1Block23D7repeat,2,65535,14062,2
SID_gen1,MSP1Block2Wellcomerepeat,2,65535,12458,2
SID_gen1,Surfin4.2K1A,2,65535,11538,3
SID_gen1,Surfin4.23D7A,2,65535,11629,3
SID_gen1,MSPDBL2N-terminal,2,65535,12470,3
SID_gen1,MSP1Block2R033,2,65535,15881,3
SID_gen1,MSPDBL2C-terminal,2,65535,19716,3
SID_gen1,Surfin4.23D7B,2,34390,18510,3
SID_gen1,MSP1Block23D7repeat,2,65535,16402,3
SID_gen1,MSP1Block2Wellcomerepeat,2,65535,14620,3
SID_gen1,CommercialHumanIgG,2,65535,36108,1
SID_gen1,CommercialHumanIgG,2,65535,46975,2
SID_gen1,CommercialHumanIgG,2,65535,26864,3
SID_gen2,MSP3.6,3,2788,2132,1
SID_gen2,ETRAMP10.2,3,1728,1367,1
SID_gen2,GAMA,3,1215,915,1
SID_gen2,MSRP4,3,1069,782,1
SID_gen2,MSP4,3,1289,753,1
SID_gen2,RAMA,3,1982,756,1
SID_gen2,ASP,3,5748,770,1
SID_gen2,MSP3.6,3,3942,2984,2
SID_gen2,ETRAMP10.2,3,2397,1563,2
SID_gen2,GAMA,3,1336,942,2
SID_gen2,MSRP4,3,950,700,2
SID_gen2,MSP4,3,1171,647,2
SID_gen2,RAMA,3,1114,662,2
SID_gen2,ASP,3,1289,695,2
SID_gen2,MSP3.6,3,3780,2947,3
SID_gen2,ETRAMP10.2,3,2162,1442,3
SID_gen2,GAMA,3,1269,843,3
SID_gen2,MSRP4,3,1019,629,3
SID_gen2,MSP4,3,1210,582,3
SID_gen2,RAMA,3,1269,582,3
SID_gen2,ASP,3,1470,593,3
SID_gen2,PFD1130W,3,8287,3831,1
SID_gen2,EBA140,3,2051,2246,1
SID_gen2,MSRP2,3,1366,1076,1
SID_gen2,MSRP5,3,719,685,1
SID_gen2,P34,3,640,579,1
SID_gen2,MSP8,3,732,554,1
SID_gen2,P12,3,1295,547,1
SID_gen2,MSP6,3,777,544,1
SID_gen2,PFD1130W,3,1245,816,2
SID_gen2,EBA140,3,1265,904,2
SID_gen2,MSRP2,3,979,702,2
SID_gen2,MSRP5,3,637,594,2
SID_gen2,P34,3,632,556,2
SID_gen2,MSP8,3,712,538,2
SID_gen2,P12,3,767,539,2
SID_gen2,MSP6,3,708,534,2
SID_gen2,PFD1130W,3,751,625,3
SID_gen2,EBA140,3,600,627,3
SID_gen2,MSRP2,3,829,601,3
SID_gen2,MSRP5,3,605,563,3
SID_gen2,P34,3,613,537,3
SID_gen2,MSP8,3,722,525,3
SID_gen2,P12,3,876,527,3
SID_gen2,MSP6,3,773,523,3
SID_gen2,PF1400044,3,998,591,1
SID_gen2,MSP1,3,971,610,1
SID_gen2,RON6,3,1158,596,1
SID_gen2,MSP9,3,739,553,1
SID_gen2,PTEX150,3,801,527,1
SID_gen2,SERA7,3,1272,518,1
SID_gen2,MSP2,3,969,518,1
SID_gen2,SERA3,3,958,515,1
SID_gen2,PF1400044,3,962,579,2
SID_gen2,MSP1,3,920,598,2
SID_gen2,RON6,3,1073,585,2
SID_gen2,MSP9,3,714,552,2
SID_gen2,PTEX150,3,784,525,2
SID_gen2,SERA7,3,1264,513,2
SID_gen2,MSP2,3,869,511,2
SID_gen2,SERA3,3,867,512,2
SID_gen2,PF1400044,3,979,567,3
SID_gen2,MSP1,3,961,581,3
SID_gen2,RON6,3,1172,573,3
SID_gen2,MSP9,3,712,551,3
SID_gen2,PTEX150,3,829,525,3
SID_gen2,SERA7,3,1358,511,3
SID_gen2,MSP2,3,922,508,3
SID_gen2,SERA3,3,1001,509,3
SID_gen2,P41,3,622,560,1
SID_gen2,RON3,3,1012,567,1
SID_gen2,PF92,3,716,563,1
SID_gen2,MSRP1,3,774,541,1
SID_gen2,EBA175,3,793,518,1
SID_gen2,TLP,3,669,502,1
SID_gen2,PF3D7_0606800,3,626,502,1
SID_gen2,PFA0135W,3,578,502,1
SID_gen2,P41,3,615,561,2
SID_gen2,RON3,3,980,564,2
SID_gen2,PF92,3,736,558,2
SID_gen2,MSRP1,3,753,539,2
SID_gen2,EBA175,3,777,515,2
SID_gen2,TLP,3,686,497,2
SID_gen2,PF3D7_0606800,3,581,497,2
SID_gen2,PFA0135W,3,582,499,2
SID_gen2,P41,3,737,573,3
SID_gen2,RON3,3,1014,568,3
SID_gen2,PF92,3,733,556,3
SID_gen2,MSRP1,3,777,544,3
SID_gen2,EBA175,3,830,523,3
SID_gen2,TLP,3,706,510,3
SID_gen2,PF3D7_0606800,3,612,503,3
SID_gen2,PFA0135W,3,562,500,3
SID_gen2,PF3D7_0525800(IMC1g),3,1173,573,1
SID_gen2,PF3D7_1460600(ISP3),3,858,569,1
SID_gen2,PF3D7_1455300,3,1038,563,1
SID_gen2,PF3D7_1025300,3,547,551,1
SID_gen2,PF3D7_0925900,3,613,529,1
SID_gen2,PF3D7_0831400,3,807,512,1
SID_gen2,PF3D7_0730800.2,3,1210,500,1
SID_gen2,PF3D7_1407800(PM4),3,494,498,1
SID_gen2,PF3D7_0525800(IMC1g),3,1088,563,2
SID_gen2,PF3D7_1460600(ISP3),3,870,567,2
SID_gen2,PF3D7_1455300,3,1065,565,2
SID_gen2,PF3D7_1025300,3,543,550,2
SID_gen2,PF3D7_0925900,3,638,529,2
SID_gen2,PF3D7_0831400,3,847,507,2
SID_gen2,PF3D7_0730800.2,3,1207,496,2
SID_gen2,PF3D7_1407800(PM4),3,496,498,2
SID_gen2,PF3D7_0525800(IMC1g),3,1118,586,3
SID_gen2,PF3D7_1460600(ISP3),3,891,572,3
SID_gen2,PF3D7_1455300,3,1038,560,3
SID_gen2,PF3D7_1025300,3,530,540,3
SID_gen2,PF3D7_0925900,3,595,516,3
SID_gen2,PF3D7_0831400,3,874,501,3
SID_gen2,PF3D7_0730800.2,3,1264,496,3
SID_gen2,PF3D7_1407800(PM4),3,493,498,3
SID_gen2,PF3D7_0629500_SEG2,3,1538,615,1
SID_gen2,PF3D7_1345100,3,899,597,1
SID_gen2,PF3D7_0206200,3,696,566,1
SID_gen2,PF3D7_1105800,3,747,527,1
SID_gen2,PTRAMP,3,817,503,1
SID_gen2,EBA181,3,542,495,1
SID_gen2,CD4TAG,3,635,491,1
SID_gen2,SERA2,3,647,496,1
SID_gen2,PF3D7_0629500_SEG2,3,1761,642,2
SID_gen2,PF3D7_1345100,3,1035,633,2
SID_gen2,PF3D7_0206200,3,742,580,2
SID_gen2,PF3D7_1105800,3,792,529,2
SID_gen2,PTRAMP,3,910,501,2
SID_gen2,EBA181,3,550,497,2
SID_gen2,CD4TAG,3,549,492,2
SID_gen2,SERA2,3,617,489,2
SID_gen2,PF3D7_0629500_SEG2,3,1780,666,3
SID_gen2,PF3D7_1345100,3,1052,669,3
SID_gen2,PF3D7_0206200,3,752,623,3
SID_gen2,PF3D7_1105800,3,806,553,3
SID_gen2,PTRAMP,3,890,517,3
SID_gen2,EBA181,3,607,508,3
SID_gen2,CD4TAG,3,568,498,3
SID_gen2,SERA2,3,611,487,3
SID_gen2,MSP1Block2K1flank,3,1002,702,1
SID_gen2,MSP1Block2Wellcomefull,3,1059,735,1
SID_gen2,MSP1Block2MAD20full,3,865,740,1
SID_gen2,MSP3K1,3,642,616,1
SID_gen2,MSPDBLC-terminal,3,702,533,1
SID_gen2,Surfin4.2K1,3,579,501,1
SID_gen2,MSPDBLN-terminal,3,532,487,1
