sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen1,PF113,2,15423,986,3
SID_gen1,H101,2,3983,794,1
SID_gen1,PF3D7-1431400,2,5382,815,1
SID_gen1,RHOPH3,2,2460,811,1
SID_gen1,MSRP3,2,2466,859,1
SID_gen1,PF13_0125,2,1094,902,1
SID_gen1,RH5,2,1925,931,1
SID_gen1,SERA4,2,8292,940,1
SID_gen1,AARP,2,908,981,1
SID_gen1,H101,2,3456,756,2
SID_gen1,PF3D7-1431400,2,4410,756,2
SID_gen1,RHOPH3,2,2562,760,2
SID_gen1,MSRP3,2,2363,797,2
SID_gen1,PF13_0125,2,1184,844,2
SID_gen1,RH5,2,1858,900,2
SID_gen1,SERA4,2,7803,958,2
SID_gen1,AARP,2,1037,1061,2
SID_gen1,H101,2,4741,751,3
SID_gen1,PF3D7-1431400,2,5561,723,3
SID_gen1,RHOPH3,2,2970,715,3
SID_gen1,MSRP3,2,2498,723,3
SID_gen1,PF13_0125,2,908,738,3
SID_gen1,RH5,2,1960,775,3
SID_gen1,SERA4,2,9495,846,3
SID_gen1,AARP,2,901,981,3
SID_gen1,RH1,2,7764,748,1
SID_gen1,MSP3.5,2,8484,723,1
SID_gen1,PFA0210c,2,4028,701,1
SID_gen1,P38,2,1712,688,1
SID_gen1,CLAG3.2,2,2626,690,1
SID_gen1,RH2b,2,1991,705,1
SID_gen1,PFA0445W,2,6076,759,1
SID_gen1,PF3D7_1343700(KELCH),2,1033,875,1
SID_gen1,RH1,2,8228,741,2
SID_gen1,MSP3.5,2,8132,737,2
SID_gen1,PFA0210c,2,3349,699,2
SID_gen1,P38,2,2363,672,2
SID_gen1,CLAG3.2,2,2829,670,2
SID_gen1,RH2b,2,2130,683,2
SID_gen1,PFA0445W,2,5556,733,2
SID_gen1,PF3D7_1343700(KELCH),2,1009,852,2
SID_gen1,RH1,2,8504,720,3
SID_gen1,MSP3.5,2,10122,736,3
SID_gen1,PFA0210c,2,4499,689,3
SID_gen1,P38,2,2372,655,3
SID_gen1,CLAG3.2,2,2816,663,3
SID_gen1,RH2b,2,2219,682,3
SID_gen1,PFA0445W,2,6203,737,3
SID_gen1,PF3D7_1343700(KELCH),2,1091,860,3
SID_gen1,PF3D7_1401600(PHISTB),2,9361,674,1
SID_gen1,PF3D7-1137300,2,2788,698,1
SID_gen1,PF3D7_0830500,2,1336,666,1
SID_gen1,PF3D7_1462300,2,1780,642,1
SID_gen1,PF3D7_1229300,2,4090,652,1
SID_gen1,PF3D7_1237900,2,658,684,1
SID_gen1,PF3D7_1252300,2,726,742,1
SID_gen1,PF3D7_0629500_SEG1,2,1533,878,1
