.id,sampleID,sample_array_ID,antigen,FMedian,BGMedian,FMedianBG_correct,Block,Column,Row,replicate,iden
KK2-19,SID_gen17,17,MSP1Block2Wellcomefull,4664,1164,3500,33,2,21,3,KK2-19
KK2-19,SID_gen17,17,MSP1Block2MAD20full,4086,1093,2993,33,3,21,3,KK2-19
KK2-19,SID_gen17,17,MSP3K1,1073,1179,-106,33,4,21,3,KK2-19
KK2-19,SID_gen17,17,MSPDBLC-terminal,2073,1391,682,33,5,21,3,KK2-19
KK2-19,SID_gen17,17,Surfin4.2K1,1553,1619,-66,33,6,21,3,KK2-19
KK2-19,SID_gen17,17,MSPDBLN-terminal,2863,1938,925,33,7,21,3,KK2-19
KK2-19,SID_gen17,17,Surfin4.2Conserved,6386,2604,3782,33,8,21,3,KK2-19
KK2-19,SID_gen17,17,Landmark,65535,5779,59756,33,1,22,4,KK2-19
KK2-19,SID_gen17,17,PfD1160W18,5086,3476,1610,33,2,22,1,KK2-19
KK2-19,SID_gen17,17,PfD1160W19,5653,2171,3482,33,3,22,1,KK2-19
KK2-19,SID_gen17,17,MSP2CH15019DBL2,4237,2257,1980,33,4,22,1,KK2-19
KK2-19,SID_gen17,17,GST,4013,2659,1354,33,5,22,1,KK2-19
KK2-19,SID_gen17,17,Buffer,4290,3466,824,33,6,22,1,KK2-19
KK2-19,SID_gen17,17,Buffer,4730,4260,470,33,7,22,2,KK2-19
KK2-19,SID_gen17,17,Buffer,4070,5209,-1139,33,8,22,3,KK2-19
KK2-19,SID_gen17,17,Landmark,65535,9679,55856,33,1,23,5,KK2-19
KK2-19,SID_gen17,17,PfD1160W18,5526,5526,0,33,2,23,2,KK2-19
KK2-19,SID_gen17,17,PfD1160W19,4335,3508,827,33,3,23,2,KK2-19
KK2-19,SID_gen17,17,MSP2CH15019DBL2,2960,3422,-462,33,4,23,2,KK2-19
KK2-19,SID_gen17,17,GST,3016,3339,-323,33,5,23,2,KK2-19
KK2-19,SID_gen17,17,Buffer,4037,3871,166,33,6,23,4,KK2-19
KK2-19,SID_gen17,17,Buffer,5957,4576,1381,33,7,23,5,KK2-19
KK2-19,SID_gen17,17,Buffer,6446,5581,865,33,8,23,6,KK2-19
KK2-19,SID_gen17,17,Landmark,65535,8508,57027,33,1,24,6,KK2-19
KK2-19,SID_gen17,17,PfD1160W18,4995,3896,1099,33,2,24,3,KK2-19
KK2-19,SID_gen17,17,PfD1160W19,4817,3116,1701,33,3,24,3,KK2-19
KK2-19,SID_gen17,17,MSP2CH15019DBL2,7028,2701,4327,33,4,24,3,KK2-19
KK2-19,SID_gen17,17,GST,2331,1982,349,33,5,24,3,KK2-19
KK2-19,SID_gen17,17,Buffer,1457,1363,94,33,6,24,7,KK2-19
KK2-19,SID_gen17,17,Buffer,2698,1326,1372,33,7,24,8,KK2-19
KK2-19,SID_gen17,17,Buffer,1270,1281,-11,33,8,24,9,KK2-19
KK2-19,SID_gen17,17,SERA5,5658,1058,4600,34,1,1,1,KK2-19
KK2-19,SID_gen17,17,MSP11,31565,1065,30500,34,2,1,1,KK2-19
KK2-19,SID_gen17,17,RIPR,1151,1060,91,34,3,1,1,KK2-19
KK2-19,SID_gen17,17,SPATR,8407,955,7452,34,4,1,1,KK2-19
KK2-19,SID_gen17,17,MSP3,29692,1232,28460,34,5,1,1,KK2-19
KK2-19,SID_gen17,17,PF3D7_1136200,17783,1565,16218,34,6,1,1,KK2-19
KK2-19,SID_gen17,17,PFSEA,52202,1845,50357,34,7,1,1,KK2-19
KK2-19,SID_gen17,17,Landmark,65535,6060,59475,34,8,1,7,KK2-19
KK2-19,SID_gen17,17,SERA5,6173,1243,4930,34,1,2,2,KK2-19
KK2-19,SID_gen17,17,MSP11,30194,1419,28775,34,2,2,2,KK2-19
KK2-19,SID_gen17,17,RIPR,1552,1139,413,34,3,2,2,KK2-19
KK2-19,SID_gen17,17,SPATR,8175,1110,7065,34,4,2,2,KK2-19
KK2-19,SID_gen17,17,MSP3,31859,1556,30303,34,5,2,2,KK2-19
KK2-19,SID_gen17,17,PF3D7_1136200,19307,1767,17540,34,6,2,2,KK2-19
KK2-19,SID_gen17,17,PFSEA,48953,2027,46926,34,7,2,2,KK2-19
KK2-19,SID_gen17,17,Landmark,65535,7116,58419,34,8,2,8,KK2-19
KK2-19,SID_gen17,17,SERA5,7520,2906,4614,34,1,3,3,KK2-19
KK2-19,SID_gen17,17,MSP11,36881,2567,34314,34,2,3,3,KK2-19
KK2-19,SID_gen17,17,RIPR,1130,998,132,34,3,3,3,KK2-19
KK2-19,SID_gen17,17,SPATR,9795,989,8806,34,4,3,3,KK2-19
KK2-19,SID_gen17,17,MSP3,36588,1759,34829,34,5,3,3,KK2-19
KK2-19,SID_gen17,17,PF3D7_1136200,20904,3337,17567,34,6,3,3,KK2-19
KK2-19,SID_gen17,17,PFSEA,50117,1812,48305,34,7,3,3,KK2-19
KK2-19,SID_gen17,17,Landmark,65535,3481,62054,34,8,3,9,KK2-19
KK2-19,SID_gen17,17,AMA1,65535,3238,62297,34,1,4,1,KK2-19
KK2-19,SID_gen17,17,SERA9,3962,2664,1298,34,2,4,1,KK2-19
KK2-19,SID_gen17,17,MSP7,9310,850,8460,34,3,4,1,KK2-19
KK2-19,SID_gen17,17,PF10_0166,9329,919,8410,34,4,4,1,KK2-19
KK2-19,SID_gen17,17,MSP10,65535,4759,60776,34,5,4,1,KK2-19
KK2-19,SID_gen17,17,MSP5,58702,4875,53827,34,6,4,1,KK2-19
KK2-19,SID_gen17,17,MTRAP,1380,1380,0,34,7,4,1,KK2-19
KK2-19,SID_gen17,17,PF113,6778,1082,5696,34,8,4,1,KK2-19
KK2-19,SID_gen17,17,AMA1,65535,2725,62810,34,1,5,2,KK2-19
KK2-19,SID_gen17,17,SERA9,4120,2140,1980,34,2,5,2,KK2-19
KK2-19,SID_gen17,17,MSP7,6328,827,5501,34,3,5,2,KK2-19
KK2-19,SID_gen17,17,PF10_0166,9847,928,8919,34,4,5,2,KK2-19
KK2-19,SID_gen17,17,MSP10,65535,4779,60756,34,5,5,2,KK2-19
KK2-19,SID_gen17,17,MSP5,52769,4912,47857,34,6,5,2,KK2-19
KK2-19,SID_gen17,17,MTRAP,2398,1080,1318,34,7,5,2,KK2-19
KK2-19,SID_gen17,17,PF113,6528,926,5602,34,8,5,2,KK2-19
KK2-19,SID_gen17,17,AMA1,65535,993,64542,34,1,6,3,KK2-19
KK2-19,SID_gen17,17,SERA9,2330,847,1483,34,2,6,3,KK2-19
KK2-19,SID_gen17,17,MSP7,7215,795,6420,34,3,6,3,KK2-19
KK2-19,SID_gen17,17,PF10_0166,10330,841,9489,34,4,6,3,KK2-19
KK2-19,SID_gen17,17,MSP10,65535,962,64573,34,5,6,3,KK2-19
KK2-19,SID_gen17,17,MSP5,52955,1324,51631,34,6,6,3,KK2-19
KK2-19,SID_gen17,17,MTRAP,1632,928,704,34,7,6,3,KK2-19
KK2-19,SID_gen17,17,PF113,5828,933,4895,34,8,6,3,KK2-19
KK2-19,SID_gen17,17,H101,6439,824,5615,34,1,7,1,KK2-19
KK2-19,SID_gen17,17,PF3D7-1431400,3813,794,3019,34,2,7,1,KK2-19
KK2-19,SID_gen17,17,RHOPH3,1579,749,830,34,3,7,1,KK2-19
KK2-19,SID_gen17,17,MSRP3,1800,731,1069,34,4,7,1,KK2-19
KK2-19,SID_gen17,17,PF13_0125,1002,723,279,34,5,7,1,KK2-19
KK2-19,SID_gen17,17,RH5,1857,753,1104,34,6,7,1,KK2-19
KK2-19,SID_gen17,17,SERA4,2886,783,2103,34,7,7,1,KK2-19
KK2-19,SID_gen17,17,AARP,790,788,2,34,8,7,1,KK2-19
KK2-19,SID_gen17,17,H101,6722,783,5939,34,1,8,2,KK2-19
KK2-19,SID_gen17,17,PF3D7-1431400,3949,757,3192,34,2,8,2,KK2-19
KK2-19,SID_gen17,17,RHOPH3,1692,697,995,34,3,8,2,KK2-19
KK2-19,SID_gen17,17,MSRP3,2046,675,1371,34,4,8,2,KK2-19
KK2-19,SID_gen17,17,PF13_0125,836,668,168,34,5,8,2,KK2-19
KK2-19,SID_gen17,17,RH5,1830,688,1142,34,6,8,2,KK2-19
KK2-19,SID_gen17,17,SERA4,2671,708,1963,34,7,8,2,KK2-19
KK2-19,SID_gen17,17,AARP,733,710,23,34,8,8,2,KK2-19
KK2-19,SID_gen17,17,H101,6496,767,5729,34,1,9,3,KK2-19
KK2-19,SID_gen17,17,PF3D7-1431400,3913,767,3146,34,2,9,3,KK2-19
KK2-19,SID_gen17,17,RHOPH3,1876,714,1162,34,3,9,3,KK2-19
KK2-19,SID_gen17,17,MSRP3,1906,693,1213,34,4,9,3,KK2-19
KK2-19,SID_gen17,17,PF13_0125,861,700,161,34,5,9,3,KK2-19
KK2-19,SID_gen17,17,RH5,2079,683,1396,34,6,9,3,KK2-19
KK2-19,SID_gen17,17,SERA4,2833,687,2146,34,7,9,3,KK2-19
KK2-19,SID_gen17,17,AARP,696,699,-3,34,8,9,3,KK2-19
KK2-19,SID_gen17,17,RH1,3506,745,2761,34,1,10,1,KK2-19
KK2-19,SID_gen17,17,MSP3.5,11873,769,11104,34,2,10,1,KK2-19
KK2-19,SID_gen17,17,PFA0210c,3077,748,2329,34,3,10,1,KK2-19
KK2-19,SID_gen17,17,P38,13298,742,12556,34,4,10,1,KK2-19
KK2-19,SID_gen17,17,CLAG3.2,2822,783,2039,34,5,10,1,KK2-19
KK2-19,SID_gen17,17,RH2b,1721,688,1033,34,6,10,1,KK2-19
KK2-19,SID_gen17,17,PFA0445W,3868,686,3182,34,7,10,1,KK2-19
KK2-19,SID_gen17,17,PF3D7_1343700(KELCH),903,690,213,34,8,10,1,KK2-19
KK2-19,SID_gen17,17,RH1,3226,721,2505,34,1,11,2,KK2-19
KK2-19,SID_gen17,17,MSP3.5,11849,748,11101,34,2,11,2,KK2-19
KK2-19,SID_gen17,17,PFA0210c,3526,734,2792,34,3,11,2,KK2-19
KK2-19,SID_gen17,17,P38,17489,739,16750,34,4,11,2,KK2-19
KK2-19,SID_gen17,17,CLAG3.2,3153,789,2364,34,5,11,2,KK2-19
KK2-19,SID_gen17,17,RH2b,1968,673,1295,34,6,11,2,KK2-19
KK2-19,SID_gen17,17,PFA0445W,5063,675,4388,34,7,11,2,KK2-19
KK2-19,SID_gen17,17,PF3D7_1343700(KELCH),868,680,188,34,8,11,2,KK2-19
KK2-19,SID_gen17,17,RH1,3914,713,3201,34,1,12,3,KK2-19
KK2-19,SID_gen17,17,MSP3.5,11041,736,10305,34,2,12,3,KK2-19
KK2-19,SID_gen17,17,PFA0210c,4052,702,3350,34,3,12,3,KK2-19
KK2-19,SID_gen17,17,P38,18198,691,17507,34,4,12,3,KK2-19
KK2-19,SID_gen17,17,CLAG3.2,2659,704,1955,34,5,12,3,KK2-19
KK2-19,SID_gen17,17,RH2b,2007,661,1346,34,6,12,3,KK2-19
KK2-19,SID_gen17,17,PFA0445W,4657,656,4001,34,7,12,3,KK2-19
KK2-19,SID_gen17,17,PF3D7_1343700(KELCH),840,670,170,34,8,12,3,KK2-19
KK2-19,SID_gen17,17,PF3D7_1401600(PHISTB),8568,715,7853,34,1,13,1,KK2-19
KK2-19,SID_gen17,17,PF3D7-1137300,2735,715,2020,34,2,13,1,KK2-19
KK2-19,SID_gen17,17,PF3D7_0830500,2002,666,1336,34,3,13,1,KK2-19
KK2-19,SID_gen17,17,PF3D7_1462300,1248,655,593,34,4,13,1,KK2-19
KK2-19,SID_gen17,17,PF3D7_1229300,4147,659,3488,34,5,13,1,KK2-19
KK2-19,SID_gen17,17,PF3D7_1237900,647,656,-9,34,6,13,1,KK2-19
KK2-19,SID_gen17,17,PF3D7_1252300,630,649,-19,34,7,13,1,KK2-19
KK2-19,SID_gen17,17,PF3D7_0629500_SEG1,2350,673,1677,34,8,13,1,KK2-19
KK2-19,SID_gen17,17,PF3D7_1401600(PHISTB),10241,705,9536,34,1,14,2,KK2-19
KK2-19,SID_gen17,17,PF3D7-1137300,3113,702,2411,34,2,14,2,KK2-19
KK2-19,SID_gen17,17,PF3D7_0830500,1418,667,751,34,3,14,2,KK2-19
KK2-19,SID_gen17,17,PF3D7_1462300,1328,651,677,34,4,14,2,KK2-19
KK2-19,SID_gen17,17,PF3D7_1229300,4525,655,3870,34,5,14,2,KK2-19
KK2-19,SID_gen17,17,PF3D7_1237900,634,656,-22,34,6,14,2,KK2-19
KK2-19,SID_gen17,17,PF3D7_1252300,638,654,-16,34,7,14,2,KK2-19
KK2-19,SID_gen17,17,PF3D7_0629500_SEG1,2396,687,1709,34,8,14,2,KK2-19
KK2-19,SID_gen17,17,PF3D7_1401600(PHISTB),10752,704,10048,34,1,15,3,KK2-19
KK2-19,SID_gen17,17,PF3D7-1137300,3066,714,2352,34,2,15,3,KK2-19
KK2-19,SID_gen17,17,PF3D7_0830500,1743,694,1049,34,3,15,3,KK2-19
KK2-19,SID_gen17,17,PF3D7_1462300,1276,677,599,34,4,15,3,KK2-19
KK2-19,SID_gen17,17,PF3D7_1229300,5382,678,4704,34,5,15,3,KK2-19
KK2-19,SID_gen17,17,PF3D7_1237900,649,667,-18,34,6,15,3,KK2-19
KK2-19,SID_gen17,17,PF3D7_1252300,645,670,-25,34,7,15,3,KK2-19
KK2-19,SID_gen17,17,PF3D7_0629500_SEG1,2373,709,1664,34,8,15,3,KK2-19
KK2-19,SID_gen17,17,MSP1Block2PaloAltorepeat,3969,708,3261,34,1,16,1,KK2-19
KK2-19,SID_gen17,17,MSP1Block23D7full,10485,723,9762,34,2,16,1,KK2-19
KK2-19,SID_gen17,17,MSP1Block2MAD20repeat,4568,718,3850,34,3,16,1,KK2-19
KK2-19,SID_gen17,17,MSP2CHO,38131,728,37403,34,4,16,1,KK2-19
KK2-19,SID_gen17,17,MBP,9636,770,8866,34,5,16,1,KK2-19
KK2-19,SID_gen17,17,MSP2DD2,5692,713,4979,34,6,16,1,KK2-19
KK2-19,SID_gen17,17,MSP33D7,2233,711,1522,34,7,16,1,KK2-19
KK2-19,SID_gen17,17,MSP1Block17,43641,766,42875,34,8,16,1,KK2-19
KK2-19,SID_gen17,17,MSP1Block2PaloAltorepeat,4536,707,3829,34,1,17,2,KK2-19
KK2-19,SID_gen17,17,MSP1Block23D7full,12012,716,11296,34,2,17,2,KK2-19
KK2-19,SID_gen17,17,MSP1Block2MAD20repeat,5034,724,4310,34,3,17,2,KK2-19
KK2-19,SID_gen17,17,MSP2CHO,39462,752,38710,34,4,17,2,KK2-19
KK2-19,SID_gen17,17,MBP,11570,799,10771,34,5,17,2,KK2-19
KK2-19,SID_gen17,17,MSP2DD2,6674,734,5940,34,6,17,2,KK2-19
KK2-19,SID_gen17,17,MSP33D7,2193,724,1469,34,7,17,2,KK2-19
KK2-19,SID_gen17,17,MSP1Block17,37447,776,36671,34,8,17,2,KK2-19
KK2-19,SID_gen17,17,MSP1Block2PaloAltorepeat,4595,722,3873,34,1,18,3,KK2-19
KK2-19,SID_gen17,17,MSP1Block23D7full,13664,719,12945,34,2,18,3,KK2-19
KK2-19,SID_gen17,17,MSP1Block2MAD20repeat,4764,735,4029,34,3,18,3,KK2-19
KK2-19,SID_gen17,17,MSP2CHO,44564,751,43813,34,4,18,3,KK2-19
KK2-19,SID_gen17,17,MBP,12005,781,11224,34,5,18,3,KK2-19
KK2-19,SID_gen17,17,MSP2DD2,8362,746,7616,34,6,18,3,KK2-19
KK2-19,SID_gen17,17,MSP33D7,2531,740,1791,34,7,18,3,KK2-19
KK2-19,SID_gen17,17,MSP1Block17,34700,768,33932,34,8,18,3,KK2-19
KK2-19,SID_gen17,17,Surfin4.2K1A,2214,792,1422,34,1,19,1,KK2-19
KK2-19,SID_gen17,17,Surfin4.23D7A,32726,745,31981,34,2,19,1,KK2-19
KK2-19,SID_gen17,17,MSPDBL2N-terminal,21418,793,20625,34,3,19,1,KK2-19
KK2-19,SID_gen17,17,MSP1Block2R033,6852,780,6072,34,4,19,1,KK2-19
KK2-19,SID_gen17,17,MSPDBL2C-terminal,10563,790,9773,34,5,19,1,KK2-19
KK2-19,SID_gen17,17,Surfin4.23D7B,1178,795,383,34,6,19,1,KK2-19
KK2-19,SID_gen17,17,MSP1Block23D7repeat,20046,794,19252,34,7,19,1,KK2-19
KK2-19,SID_gen17,17,MSP1Block2Wellcomerepeat,5838,788,5050,34,8,19,1,KK2-19
KK2-19,SID_gen17,17,Surfin4.2K1A,2931,1015,1916,34,1,20,2,KK2-19
KK2-19,SID_gen17,17,Surfin4.23D7A,35687,945,34742,34,2,20,2,KK2-19
KK2-19,SID_gen17,17,MSPDBL2N-terminal,26898,1099,25799,34,3,20,2,KK2-19
KK2-19,SID_gen17,17,MSP1Block2R033,8282,1127,7155,34,4,20,2,KK2-19
KK2-19,SID_gen17,17,MSPDBL2C-terminal,11971,1236,10735,34,5,20,2,KK2-19
KK2-19,SID_gen17,17,Surfin4.23D7B,1982,1481,501,34,6,20,2,KK2-19
KK2-19,SID_gen17,17,MSP1Block23D7repeat,25424,1935,23489,34,7,20,2,KK2-19
KK2-19,SID_gen17,17,MSP1Block2Wellcomerepeat,7858,1377,6481,34,8,20,2,KK2-19
KK2-19,SID_gen17,17,Surfin4.2K1A,3974,2672,1302,34,1,21,3,KK2-19
KK2-19,SID_gen17,17,Surfin4.23D7A,37524,2669,34855,34,2,21,3,KK2-19
KK2-19,SID_gen17,17,MSPDBL2N-terminal,27960,3050,24910,34,3,21,3,KK2-19
KK2-19,SID_gen17,17,MSP1Block2R033,10894,3326,7568,34,4,21,3,KK2-19
KK2-19,SID_gen17,17,MSPDBL2C-terminal,15528,4097,11431,34,5,21,3,KK2-19
KK2-19,SID_gen17,17,Surfin4.23D7B,5075,4957,118,34,6,21,3,KK2-19
KK2-19,SID_gen17,17,MSP1Block23D7repeat,34558,6632,27926,34,7,21,3,KK2-19
KK2-19,SID_gen17,17,MSP1Block2Wellcomerepeat,13006,6404,6602,34,8,21,3,KK2-19
KK2-19,SID_gen17,17,Buffer,5785,5798,-13,34,1,22,10,KK2-19
KK2-19,SID_gen17,17,Buffer,6548,6508,40,34,2,22,11,KK2-19
KK2-19,SID_gen17,17,Buffer,8266,6590,1676,34,3,22,12,KK2-19
KK2-19,SID_gen17,17,Buffer,8142,6655,1487,34,4,22,13,KK2-19
KK2-19,SID_gen17,17,Buffer,8000,6624,1376,34,5,22,14,KK2-19
KK2-19,SID_gen17,17,Buffer,8655,7332,1323,34,6,22,15,KK2-19
KK2-19,SID_gen17,17,CommercialHumanIgG,65535,16846,48689,34,7,22,1,KK2-19
KK2-19,SID_gen17,17,Landmark,65535,23215,42320,34,8,22,10,KK2-19
KK2-19,SID_gen17,17,Buffer,5705,5538,167,34,1,23,16,KK2-19
KK2-19,SID_gen17,17,Buffer,4487,4966,-479,34,2,23,17,KK2-19
KK2-19,SID_gen17,17,Buffer,4939,4476,463,34,3,23,18,KK2-19
KK2-19,SID_gen17,17,Buffer,3874,4244,-370,34,4,23,19,KK2-19
KK2-19,SID_gen17,17,Buffer,15776,4084,11692,34,5,23,20,KK2-19
KK2-19,SID_gen17,17,Buffer,17280,6037,11243,34,6,23,21,KK2-19
KK2-19,SID_gen17,17,CommercialHumanIgG,65535,39113,26422,34,7,23,2,KK2-19
KK2-19,SID_gen17,17,Landmark,65535,40115,25420,34,8,23,11,KK2-19
KK2-19,SID_gen17,17,Buffer,1256,1077,179,34,1,24,22,KK2-19
KK2-19,SID_gen17,17,Buffer,1157,1113,44,34,2,24,23,KK2-19
KK2-19,SID_gen17,17,Buffer,1659,1142,517,34,3,24,24,KK2-19
KK2-19,SID_gen17,17,Buffer,1218,1224,-6,34,4,24,25,KK2-19
KK2-19,SID_gen17,17,Buffer,11504,1522,9982,34,5,24,26,KK2-19
KK2-19,SID_gen17,17,Buffer,17998,2667,15331,34,6,24,27,KK2-19
KK2-19,SID_gen17,17,CommercialHumanIgG,65535,32384,33151,34,7,24,3,KK2-19
KK2-19,SID_gen17,17,Landmark,65535,36534,29001,34,8,24,12,KK2-19
KK2-19,SID_gen18,18,Landmark,65535,4493,61042,35,1,1,1,KK2-19
KK2-19,SID_gen18,18,MSP3.6,3629,2514,1115,35,2,1,1,KK2-19
KK2-19,SID_gen18,18,ETRAMP10.2,2411,1340,1071,35,3,1,1,KK2-19
KK2-19,SID_gen18,18,GAMA,14125,1222,12903,35,4,1,1,KK2-19
KK2-19,SID_gen18,18,MSRP4,18254,1247,17007,35,5,1,1,KK2-19
KK2-19,SID_gen18,18,MSP4,65535,2946,62589,35,6,1,1,KK2-19
KK2-19,SID_gen18,18,RAMA,5813,2309,3504,35,7,1,1,KK2-19
KK2-19,SID_gen18,18,ASP,11135,1022,10113,35,8,1,1,KK2-19
KK2-19,SID_gen18,18,Landmark,65535,4899,60636,35,1,2,2,KK2-19
KK2-19,SID_gen18,18,MSP3.6,5065,2386,2679,35,2,2,2,KK2-19
KK2-19,SID_gen18,18,ETRAMP10.2,2538,1022,1516,35,3,2,2,KK2-19
KK2-19,SID_gen18,18,GAMA,14243,950,13293,35,4,2,2,KK2-19
KK2-19,SID_gen18,18,MSRP4,18556,1006,17550,35,5,2,2,KK2-19
KK2-19,SID_gen18,18,MSP4,65535,2482,63053,35,6,2,2,KK2-19
KK2-19,SID_gen18,18,RAMA,5608,1808,3800,35,7,2,2,KK2-19
KK2-19,SID_gen18,18,ASP,11718,821,10897,35,8,2,2,KK2-19
KK2-19,SID_gen18,18,Landmark,65535,2694,62841,35,1,3,3,KK2-19
KK2-19,SID_gen18,18,MSP3.6,3718,1463,2255,35,2,3,3,KK2-19
KK2-19,SID_gen18,18,ETRAMP10.2,2866,1120,1746,35,3,3,3,KK2-19
KK2-19,SID_gen18,18,GAMA,15003,931,14072,35,4,3,3,KK2-19
KK2-19,SID_gen18,18,MSRP4,19096,838,18258,35,5,3,3,KK2-19
KK2-19,SID_gen18,18,MSP4,65535,947,64588,35,6,3,3,KK2-19
KK2-19,SID_gen18,18,RAMA,4485,847,3638,35,7,3,3,KK2-19
KK2-19,SID_gen18,18,ASP,11556,811,10745,35,8,3,3,KK2-19
KK2-19,SID_gen18,18,PFD1130W,1881,916,965,35,1,4,1,KK2-19
KK2-19,SID_gen18,18,EBA140,989,1032,-43,35,2,4,1,KK2-19
KK2-19,SID_gen18,18,MSRP2,65535,1219,64316,35,3,4,1,KK2-19
KK2-19,SID_gen18,18,MSRP5,1692,816,876,35,4,4,1,KK2-19
KK2-19,SID_gen18,18,P34,1145,691,454,35,5,4,1,KK2-19
KK2-19,SID_gen18,18,MSP8,5763,728,5035,35,6,4,1,KK2-19
KK2-19,SID_gen18,18,P12,2944,777,2167,35,7,4,1,KK2-19
KK2-19,SID_gen18,18,MSP6,4777,795,3982,35,8,4,1,KK2-19
KK2-19,SID_gen18,18,PFD1130W,1739,768,971,35,1,5,2,KK2-19
KK2-19,SID_gen18,18,EBA140,1981,778,1203,35,2,5,2,KK2-19
KK2-19,SID_gen18,18,MSRP2,1209,786,423,35,3,5,2,KK2-19
KK2-19,SID_gen18,18,MSRP5,1129,689,440,35,4,5,2,KK2-19
KK2-19,SID_gen18,18,P34,1205,655,550,35,5,5,2,KK2-19
KK2-19,SID_gen18,18,MSP8,5601,677,4924,35,6,5,2,KK2-19
KK2-19,SID_gen18,18,P12,3692,724,2968,35,7,5,2,KK2-19
KK2-19,SID_gen18,18,MSP6,4729,744,3985,35,8,5,2,KK2-19
KK2-19,SID_gen18,18,PFD1130W,1701,728,973,35,1,6,3,KK2-19
KK2-19,SID_gen18,18,EBA140,1681,712,969,35,2,6,3,KK2-19
KK2-19,SID_gen18,18,MSRP2,1043,695,348,35,3,6,3,KK2-19
KK2-19,SID_gen18,18,MSRP5,1079,659,420,35,4,6,3,KK2-19
KK2-19,SID_gen18,18,P34,1124,656,468,35,5,6,3,KK2-19
KK2-19,SID_gen18,18,MSP8,6228,656,5572,35,6,6,3,KK2-19
KK2-19,SID_gen18,18,P12,3435,714,2721,35,7,6,3,KK2-19
KK2-19,SID_gen18,18,MSP6,4770,737,4033,35,8,6,3,KK2-19
KK2-19,SID_gen18,18,PF1400044,3189,723,2466,35,1,7,1,KK2-19
KK2-19,SID_gen18,18,MSP1,4929,693,4236,35,2,7,1,KK2-19
KK2-19,SID_gen18,18,RON6,3181,662,2519,35,3,7,1,KK2-19
KK2-19,SID_gen18,18,MSP9,4733,649,4084,35,4,7,1,KK2-19
KK2-19,SID_gen18,18,PTEX150,14975,673,14302,35,5,7,1,KK2-19
KK2-19,SID_gen18,18,SERA7,4239,653,3586,35,6,7,1,KK2-19
KK2-19,SID_gen18,18,MSP2,65070,725,64345,35,7,7,1,KK2-19
KK2-19,SID_gen18,18,SERA3,5871,716,5155,35,8,7,1,KK2-19
KK2-19,SID_gen18,18,PF1400044,3486,728,2758,35,1,8,2,KK2-19
KK2-19,SID_gen18,18,MSP1,4919,698,4221,35,2,8,2,KK2-19
KK2-19,SID_gen18,18,RON6,3268,669,2599,35,3,8,2,KK2-19
KK2-19,SID_gen18,18,MSP9,4611,667,3944,35,4,8,2,KK2-19
KK2-19,SID_gen18,18,PTEX150,15213,676,14537,35,5,8,2,KK2-19
KK2-19,SID_gen18,18,SERA7,4752,653,4099,35,6,8,2,KK2-19
KK2-19,SID_gen18,18,MSP2,61322,716,60606,35,7,8,2,KK2-19
KK2-19,SID_gen18,18,SERA3,5486,693,4793,35,8,8,2,KK2-19
KK2-19,SID_gen18,18,PF1400044,3167,727,2440,35,1,9,3,KK2-19
KK2-19,SID_gen18,18,MSP1,5121,694,4427,35,2,9,3,KK2-19
KK2-19,SID_gen18,18,RON6,3207,719,2488,35,3,9,3,KK2-19
KK2-19,SID_gen18,18,MSP9,5375,795,4580,35,4,9,3,KK2-19
KK2-19,SID_gen18,18,PTEX150,15632,785,14847,35,5,9,3,KK2-19
KK2-19,SID_gen18,18,SERA7,5163,663,4500,35,6,9,3,KK2-19
KK2-19,SID_gen18,18,MSP2,62490,637,61853,35,7,9,3,KK2-19
KK2-19,SID_gen18,18,SERA3,5688,628,5060,35,8,9,3,KK2-19
KK2-19,SID_gen18,18,P41,1885,734,1151,35,1,10,1,KK2-19
KK2-19,SID_gen18,18,RON3,3573,693,2880,35,2,10,1,KK2-19
KK2-19,SID_gen18,18,PF92,3901,764,3137,35,3,10,1,KK2-19
KK2-19,SID_gen18,18,MSRP1,65535,1204,64331,35,4,10,1,KK2-19
KK2-19,SID_gen18,18,EBA175,14012,980,13032,35,5,10,1,KK2-19
KK2-19,SID_gen18,18,TLP,3017,679,2338,35,6,10,1,KK2-19
KK2-19,SID_gen18,18,PF3D7_0606800,1304,598,706,35,7,10,1,KK2-19
KK2-19,SID_gen18,18,PFA0135W,1314,590,724,35,8,10,1,KK2-19
KK2-19,SID_gen18,18,P41,2218,732,1486,35,1,11,2,KK2-19
KK2-19,SID_gen18,18,RON3,3446,695,2751,35,2,11,2,KK2-19
KK2-19,SID_gen18,18,PF92,4323,783,3540,35,3,11,2,KK2-19
KK2-19,SID_gen18,18,MSRP1,65535,1283,64252,35,4,11,2,KK2-19
KK2-19,SID_gen18,18,EBA175,12366,1005,11361,35,5,11,2,KK2-19
KK2-19,SID_gen18,18,TLP,3359,678,2681,35,6,11,2,KK2-19
KK2-19,SID_gen18,18,PF3D7_0606800,1378,590,788,35,7,11,2,KK2-19
KK2-19,SID_gen18,18,PFA0135W,1445,586,859,35,8,11,2,KK2-19
KK2-19,SID_gen18,18,P41,2179,720,1459,35,1,12,3,KK2-19
KK2-19,SID_gen18,18,RON3,3858,674,3184,35,2,12,3,KK2-19
KK2-19,SID_gen18,18,PF92,4319,723,3596,35,3,12,3,KK2-19
