.id,sampleID,sample_array_ID,antigen,FMedian,BGMedian,FMedianBG_correct,Block,Column,Row,replicate,iden
KK2-07,J0134,7,PF3D7_1237900,1505,1290,215,14,6,13,1,KK2-07
KK2-07,J0134,7,PF3D7_1252300,1088,1077,11,14,7,13,1,KK2-07
KK2-07,J0134,7,PF3D7_0629500_SEG1,3468,1168,2300,14,8,13,1,KK2-07
KK2-07,J0134,7,PF3D7_1401600(PHISTB),19148,881,18267,14,1,14,2,KK2-07
KK2-07,J0134,7,PF3D7-1137300,4253,876,3377,14,2,14,2,KK2-07
KK2-07,J0134,7,PF3D7_0830500,2592,880,1712,14,3,14,2,KK2-07
KK2-07,J0134,7,PF3D7_1462300,2407,1014,1393,14,4,14,2,KK2-07
KK2-07,J0134,7,PF3D7_1229300,6123,1255,4868,14,5,14,2,KK2-07
KK2-07,J0134,7,PF3D7_1237900,1277,1248,29,14,6,14,2,KK2-07
KK2-07,J0134,7,PF3D7_1252300,1025,1049,-24,14,7,14,2,KK2-07
KK2-07,J0134,7,PF3D7_0629500_SEG1,2868,1127,1741,14,8,14,2,KK2-07
KK2-07,J0134,7,PF3D7_1401600(PHISTB),21757,872,20885,14,1,15,3,KK2-07
KK2-07,J0134,7,PF3D7-1137300,6290,856,5434,14,2,15,3,KK2-07
KK2-07,J0134,7,PF3D7_0830500,2305,858,1447,14,3,15,3,KK2-07
KK2-07,J0134,7,PF3D7_1462300,3282,995,2287,14,4,15,3,KK2-07
KK2-07,J0134,7,PF3D7_1229300,7470,1215,6255,14,5,15,3,KK2-07
KK2-07,J0134,7,PF3D7_1237900,1215,1177,38,14,6,15,3,KK2-07
KK2-07,J0134,7,PF3D7_1252300,942,992,-50,14,7,15,3,KK2-07
KK2-07,J0134,7,PF3D7_0629500_SEG1,4120,1080,3040,14,8,15,3,KK2-07
KK2-07,J0134,7,MSP1Block2PaloAltorepeat,5462,844,4618,14,1,16,1,KK2-07
KK2-07,J0134,7,MSP1Block23D7full,5438,835,4603,14,2,16,1,KK2-07
KK2-07,J0134,7,MSP1Block2MAD20repeat,12594,858,11736,14,3,16,1,KK2-07
KK2-07,J0134,7,MSP2CHO,65535,1069,64466,14,4,16,1,KK2-07
KK2-07,J0134,7,MBP,22542,1548,20994,14,5,16,1,KK2-07
KK2-07,J0134,7,MSP2DD2,17577,1353,16224,14,6,16,1,KK2-07
KK2-07,J0134,7,MSP33D7,3298,1121,2177,14,7,16,1,KK2-07
KK2-07,J0134,7,MSP1Block17,37620,1244,36376,14,8,16,1,KK2-07
KK2-07,J0134,7,MSP1Block2PaloAltorepeat,5030,816,4214,14,1,17,2,KK2-07
KK2-07,J0134,7,MSP1Block23D7full,4423,817,3606,14,2,17,2,KK2-07
KK2-07,J0134,7,MSP1Block2MAD20repeat,7935,845,7090,14,3,17,2,KK2-07
KK2-07,J0134,7,MSP2CHO,65535,1168,64367,14,4,17,2,KK2-07
KK2-07,J0134,7,MBP,18511,1965,16546,14,5,17,2,KK2-07
KK2-07,J0134,7,MSP2DD2,13762,1635,12127,14,6,17,2,KK2-07
KK2-07,J0134,7,MSP33D7,3056,1275,1781,14,7,17,2,KK2-07
KK2-07,J0134,7,MSP1Block17,43003,1355,41648,14,8,17,2,KK2-07
KK2-07,J0134,7,MSP1Block2PaloAltorepeat,6709,814,5895,14,1,18,3,KK2-07
KK2-07,J0134,7,MSP1Block23D7full,6359,809,5550,14,2,18,3,KK2-07
KK2-07,J0134,7,MSP1Block2MAD20repeat,8720,850,7870,14,3,18,3,KK2-07
KK2-07,J0134,7,MSP2CHO,65535,1134,64401,14,4,18,3,KK2-07
KK2-07,J0134,7,MBP,22819,2032,20787,14,5,18,3,KK2-07
KK2-07,J0134,7,MSP2DD2,16213,1645,14568,14,6,18,3,KK2-07
KK2-07,J0134,7,MSP33D7,3564,1295,2269,14,7,18,3,KK2-07
KK2-07,J0134,7,MSP1Block17,36044,1405,34639,14,8,18,3,KK2-07
KK2-07,J0134,7,Surfin4.2K1A,3395,833,2562,14,1,19,1,KK2-07
KK2-07,J0134,7,Surfin4.23D7A,28480,822,27658,14,2,19,1,KK2-07
KK2-07,J0134,7,MSPDBL2N-terminal,25519,909,24610,14,3,19,1,KK2-07
KK2-07,J0134,7,MSP1Block2R033,16058,1185,14873,14,4,19,1,KK2-07
KK2-07,J0134,7,MSPDBL2C-terminal,19257,1714,17543,14,5,19,1,KK2-07
KK2-07,J0134,7,Surfin4.23D7B,1772,1884,-112,14,6,19,1,KK2-07
KK2-07,J0134,7,MSP1Block23D7repeat,9421,1529,7892,14,7,19,1,KK2-07
KK2-07,J0134,7,MSP1Block2Wellcomerepeat,6488,1347,5141,14,8,19,1,KK2-07
KK2-07,J0134,7,Surfin4.2K1A,3385,844,2541,14,1,20,2,KK2-07
KK2-07,J0134,7,Surfin4.23D7A,26578,845,25733,14,2,20,2,KK2-07
KK2-07,J0134,7,MSPDBL2N-terminal,24406,941,23465,14,3,20,2,KK2-07
KK2-07,J0134,7,MSP1Block2R033,14413,1118,13295,14,4,20,2,KK2-07
KK2-07,J0134,7,MSPDBL2C-terminal,16667,1767,14900,14,5,20,2,KK2-07
KK2-07,J0134,7,Surfin4.23D7B,3345,2829,516,14,6,20,2,KK2-07
KK2-07,J0134,7,MSP1Block23D7repeat,19268,4553,14715,14,7,20,2,KK2-07
KK2-07,J0134,7,MSP1Block2Wellcomerepeat,12480,1880,10600,14,8,20,2,KK2-07
KK2-07,J0134,7,Surfin4.2K1A,3732,855,2877,14,1,21,3,KK2-07
KK2-07,J0134,7,Surfin4.23D7A,30119,856,29263,14,2,21,3,KK2-07
KK2-07,J0134,7,MSPDBL2N-terminal,32710,916,31794,14,3,21,3,KK2-07
KK2-07,J0134,7,MSP1Block2R033,19510,988,18522,14,4,21,3,KK2-07
KK2-07,J0134,7,MSPDBL2C-terminal,19805,1748,18057,14,5,21,3,KK2-07
KK2-07,J0134,7,Surfin4.23D7B,4492,4928,-436,14,6,21,3,KK2-07
KK2-07,J0134,7,MSP1Block23D7repeat,18894,12447,6447,14,7,21,3,KK2-07
KK2-07,J0134,7,MSP1Block2Wellcomerepeat,23790,12149,11641,14,8,21,3,KK2-07
KK2-07,J0134,7,Buffer,798,818,-20,14,1,22,10,KK2-07
KK2-07,J0134,7,Buffer,757,811,-54,14,2,22,11,KK2-07
KK2-07,J0134,7,Buffer,886,844,42,14,3,22,12,KK2-07
KK2-07,J0134,7,Buffer,875,913,-38,14,4,22,13,KK2-07
KK2-07,J0134,7,Buffer,11638,1210,10428,14,5,22,14,KK2-07
KK2-07,J0134,7,Buffer,17490,5160,12330,14,6,22,15,KK2-07
KK2-07,J0134,7,CommercialHumanIgG,65535,33437,32098,14,7,22,1,KK2-07
KK2-07,J0134,7,Landmark,65535,37821,27714,14,8,22,10,KK2-07
KK2-07,J0134,7,Buffer,821,810,11,14,1,23,16,KK2-07
KK2-07,J0134,7,Buffer,801,810,-9,14,2,23,17,KK2-07
KK2-07,J0134,7,Buffer,859,852,7,14,3,23,18,KK2-07
KK2-07,J0134,7,Buffer,926,929,-3,14,4,23,19,KK2-07
KK2-07,J0134,7,Buffer,1171,1135,36,14,5,23,20,KK2-07
KK2-07,J0134,7,Buffer,2507,2695,-188,14,6,23,21,KK2-07
KK2-07,J0134,7,CommercialHumanIgG,65535,36432,29103,14,7,23,2,KK2-07
KK2-07,J0134,7,Landmark,65535,41278,24257,14,8,23,11,KK2-07
KK2-07,J0134,7,Buffer,836,836,0,14,1,24,22,KK2-07
KK2-07,J0134,7,Buffer,844,845,-1,14,2,24,23,KK2-07
KK2-07,J0134,7,Buffer,1197,874,323,14,3,24,24,KK2-07
KK2-07,J0134,7,Buffer,1033,936,97,14,4,24,25,KK2-07
KK2-07,J0134,7,Buffer,3535,1075,2460,14,5,24,26,KK2-07
KK2-07,J0134,7,Buffer,6971,1832,5139,14,6,24,27,KK2-07
KK2-07,J0134,7,CommercialHumanIgG,65535,28200,37335,14,7,24,3,KK2-07
KK2-07,J0134,7,Landmark,65535,34102,31433,14,8,24,12,KK2-07
KK2-07,J0135,8,Landmark,65535,4717,60818,15,1,1,1,KK2-07
KK2-07,J0135,8,MSP3.6,4975,2324,2651,15,2,1,1,KK2-07
KK2-07,J0135,8,ETRAMP10.2,3047,908,2139,15,3,1,1,KK2-07
KK2-07,J0135,8,GAMA,13550,851,12699,15,4,1,1,KK2-07
KK2-07,J0135,8,MSRP4,26729,857,25872,15,5,1,1,KK2-07
KK2-07,J0135,8,MSP4,29192,869,28323,15,6,1,1,KK2-07
KK2-07,J0135,8,RAMA,6878,839,6039,15,7,1,1,KK2-07
KK2-07,J0135,8,ASP,26122,907,25215,15,8,1,1,KK2-07
KK2-07,J0135,8,Landmark,65535,4892,60643,15,1,2,2,KK2-07
KK2-07,J0135,8,MSP3.6,17225,3961,13264,15,2,2,2,KK2-07
KK2-07,J0135,8,ETRAMP10.2,2981,946,2035,15,3,2,2,KK2-07
KK2-07,J0135,8,GAMA,10694,872,9822,15,4,2,2,KK2-07
KK2-07,J0135,8,MSRP4,26416,903,25513,15,5,2,2,KK2-07
KK2-07,J0135,8,MSP4,27785,914,26871,15,6,2,2,KK2-07
KK2-07,J0135,8,RAMA,6240,905,5335,15,7,2,2,KK2-07
KK2-07,J0135,8,ASP,22674,975,21699,15,8,2,2,KK2-07
KK2-07,J0135,8,Landmark,65535,3349,62186,15,1,3,3,KK2-07
KK2-07,J0135,8,MSP3.6,15275,2337,12938,15,2,3,3,KK2-07
KK2-07,J0135,8,ETRAMP10.2,2770,999,1771,15,3,3,3,KK2-07
KK2-07,J0135,8,GAMA,12883,939,11944,15,4,3,3,KK2-07
KK2-07,J0135,8,MSRP4,32260,913,31347,15,5,3,3,KK2-07
KK2-07,J0135,8,MSP4,29604,949,28655,15,6,3,3,KK2-07
KK2-07,J0135,8,RAMA,7775,971,6804,15,7,3,3,KK2-07
KK2-07,J0135,8,ASP,28372,1028,27344,15,8,3,3,KK2-07
KK2-07,J0135,8,PFD1130W,3151,856,2295,15,1,4,1,KK2-07
KK2-07,J0135,8,EBA140,878,934,-56,15,2,4,1,KK2-07
KK2-07,J0135,8,MSRP2,55495,991,54504,15,3,4,1,KK2-07
KK2-07,J0135,8,MSRP5,3213,907,2306,15,4,4,1,KK2-07
KK2-07,J0135,8,P34,1353,825,528,15,5,4,1,KK2-07
KK2-07,J0135,8,MSP8,6711,859,5852,15,6,4,1,KK2-07
KK2-07,J0135,8,P12,2167,888,1279,15,7,4,1,KK2-07
KK2-07,J0135,8,MSP6,4774,947,3827,15,8,4,1,KK2-07
KK2-07,J0135,8,PFD1130W,1989,747,1242,15,1,5,2,KK2-07
KK2-07,J0135,8,EBA140,1715,807,908,15,2,5,2,KK2-07
KK2-07,J0135,8,MSRP2,50867,992,49875,15,3,5,2,KK2-07
KK2-07,J0135,8,MSRP5,3253,802,2451,15,4,5,2,KK2-07
KK2-07,J0135,8,P34,1826,654,1172,15,5,5,2,KK2-07
KK2-07,J0135,8,MSP8,7129,670,6459,15,6,5,2,KK2-07
KK2-07,J0135,8,P12,1719,705,1014,15,7,5,2,KK2-07
KK2-07,J0135,8,MSP6,5316,750,4566,15,8,5,2,KK2-07
KK2-07,J0135,8,PFD1130W,2319,664,1655,15,1,6,3,KK2-07
KK2-07,J0135,8,EBA140,1559,803,756,15,2,6,3,KK2-07
KK2-07,J0135,8,MSRP2,51203,983,50220,15,3,6,3,KK2-07
KK2-07,J0135,8,MSRP5,4042,789,3253,15,4,6,3,KK2-07
KK2-07,J0135,8,P34,1304,696,608,15,5,6,3,KK2-07
KK2-07,J0135,8,MSP8,9822,674,9148,15,6,6,3,KK2-07
KK2-07,J0135,8,P12,2686,663,2023,15,7,6,3,KK2-07
KK2-07,J0135,8,MSP6,4746,656,4090,15,8,6,3,KK2-07
KK2-07,J0135,8,PF1400044,3406,607,2799,15,1,7,1,KK2-07
KK2-07,J0135,8,MSP1,9502,667,8835,15,2,7,1,KK2-07
KK2-07,J0135,8,RON6,3223,716,2507,15,3,7,1,KK2-07
KK2-07,J0135,8,MSP9,2636,686,1950,15,4,7,1,KK2-07
KK2-07,J0135,8,PTEX150,13706,710,12996,15,5,7,1,KK2-07
KK2-07,J0135,8,SERA7,4481,702,3779,15,6,7,1,KK2-07
KK2-07,J0135,8,MSP2,6074,701,5373,15,7,7,1,KK2-07
KK2-07,J0135,8,SERA3,6597,713,5884,15,8,7,1,KK2-07
KK2-07,J0135,8,PF1400044,2934,593,2341,15,1,8,2,KK2-07
KK2-07,J0135,8,MSP1,7553,631,6922,15,2,8,2,KK2-07
KK2-07,J0135,8,RON6,2919,599,2320,15,3,8,2,KK2-07
KK2-07,J0135,8,MSP9,2170,590,1580,15,4,8,2,KK2-07
KK2-07,J0135,8,PTEX150,13700,627,13073,15,5,8,2,KK2-07
KK2-07,J0135,8,SERA7,4129,640,3489,15,6,8,2,KK2-07
KK2-07,J0135,8,MSP2,5938,652,5286,15,7,8,2,KK2-07
KK2-07,J0135,8,SERA3,5232,718,4514,15,8,8,2,KK2-07
KK2-07,J0135,8,PF1400044,3610,600,3010,15,1,9,3,KK2-07
KK2-07,J0135,8,MSP1,8634,622,8012,15,2,9,3,KK2-07
KK2-07,J0135,8,RON6,3322,613,2709,15,3,9,3,KK2-07
KK2-07,J0135,8,MSP9,2841,625,2216,15,4,9,3,KK2-07
KK2-07,J0135,8,PTEX150,14144,643,13501,15,5,9,3,KK2-07
KK2-07,J0135,8,SERA7,5980,606,5374,15,6,9,3,KK2-07
KK2-07,J0135,8,MSP2,5507,590,4917,15,7,9,3,KK2-07
KK2-07,J0135,8,SERA3,6722,617,6105,15,8,9,3,KK2-07
KK2-07,J0135,8,P41,6684,623,6061,15,1,10,1,KK2-07
KK2-07,J0135,8,RON3,4350,630,3720,15,2,10,1,KK2-07
KK2-07,J0135,8,PF92,4463,647,3816,15,3,10,1,KK2-07
KK2-07,J0135,8,MSRP1,58286,775,57511,15,4,10,1,KK2-07
KK2-07,J0135,8,EBA175,9525,739,8786,15,5,10,1,KK2-07
KK2-07,J0135,8,TLP,3916,615,3301,15,6,10,1,KK2-07
KK2-07,J0135,8,PF3D7_0606800,1508,590,918,15,7,10,1,KK2-07
KK2-07,J0135,8,PFA0135W,2506,613,1893,15,8,10,1,KK2-07
KK2-07,J0135,8,P41,7109,631,6478,15,1,11,2,KK2-07
KK2-07,J0135,8,RON3,3628,635,2993,15,2,11,2,KK2-07
KK2-07,J0135,8,PF92,4455,669,3786,15,3,11,2,KK2-07
KK2-07,J0135,8,MSRP1,56278,886,55392,15,4,11,2,KK2-07
KK2-07,J0135,8,EBA175,11444,781,10663,15,5,11,2,KK2-07
KK2-07,J0135,8,TLP,4634,623,4011,15,6,11,2,KK2-07
KK2-07,J0135,8,PF3D7_0606800,1191,590,601,15,7,11,2,KK2-07
KK2-07,J0135,8,PFA0135W,2815,605,2210,15,8,11,2,KK2-07
KK2-07,J0135,8,P41,8005,617,7388,15,1,12,3,KK2-07
KK2-07,J0135,8,RON3,3725,621,3104,15,2,12,3,KK2-07
KK2-07,J0135,8,PF92,5469,660,4809,15,3,12,3,KK2-07
KK2-07,J0135,8,MSRP1,59799,830,58969,15,4,12,3,KK2-07
KK2-07,J0135,8,EBA175,11465,758,10707,15,5,12,3,KK2-07
KK2-07,J0135,8,TLP,4507,638,3869,15,6,12,3,KK2-07
KK2-07,J0135,8,PF3D7_0606800,1335,603,732,15,7,12,3,KK2-07
KK2-07,J0135,8,PFA0135W,2099,602,1497,15,8,12,3,KK2-07
KK2-07,J0135,8,PF3D7_0525800(IMC1g),6330,581,5749,15,1,13,1,KK2-07
KK2-07,J0135,8,PF3D7_1460600(ISP3),3733,589,3144,15,2,13,1,KK2-07
KK2-07,J0135,8,PF3D7_1455300,3099,618,2481,15,3,13,1,KK2-07
KK2-07,J0135,8,PF3D7_1025300,659,663,-4,15,4,13,1,KK2-07
KK2-07,J0135,8,PF3D7_0925900,2317,678,1639,15,5,13,1,KK2-07
KK2-07,J0135,8,PF3D7_0831400,3810,661,3149,15,6,13,1,KK2-07
KK2-07,J0135,8,PF3D7_0730800.2,44479,666,43813,15,7,13,1,KK2-07
KK2-07,J0135,8,PF3D7_1407800(PM4),741,662,79,15,8,13,1,KK2-07
KK2-07,J0135,8,PF3D7_0525800(IMC1g),7415,571,6844,15,1,14,2,KK2-07
KK2-07,J0135,8,PF3D7_1460600(ISP3),3424,576,2848,15,2,14,2,KK2-07
KK2-07,J0135,8,PF3D7_1455300,3016,585,2431,15,3,14,2,KK2-07
KK2-07,J0135,8,PF3D7_1025300,580,613,-33,15,4,14,2,KK2-07
KK2-07,J0135,8,PF3D7_0925900,2181,658,1523,15,5,14,2,KK2-07
KK2-07,J0135,8,PF3D7_0831400,5200,705,4495,15,6,14,2,KK2-07
KK2-07,J0135,8,PF3D7_0730800.2,41245,749,40496,15,7,14,2,KK2-07
KK2-07,J0135,8,PF3D7_1407800(PM4),819,764,55,15,8,14,2,KK2-07
KK2-07,J0135,8,PF3D7_0525800(IMC1g),7650,569,7081,15,1,15,3,KK2-07
KK2-07,J0135,8,PF3D7_1460600(ISP3),4057,565,3492,15,2,15,3,KK2-07
KK2-07,J0135,8,PF3D7_1455300,2533,563,1970,15,3,15,3,KK2-07
KK2-07,J0135,8,PF3D7_1025300,559,594,-35,15,4,15,3,KK2-07
KK2-07,J0135,8,PF3D7_0925900,1950,659,1291,15,5,15,3,KK2-07
KK2-07,J0135,8,PF3D7_0831400,5179,714,4465,15,6,15,3,KK2-07
KK2-07,J0135,8,PF3D7_0730800.2,47630,760,46870,15,7,15,3,KK2-07
KK2-07,J0135,8,PF3D7_1407800(PM4),808,762,46,15,8,15,3,KK2-07
KK2-07,J0135,8,PF3D7_0629500_SEG2,13232,572,12660,15,1,16,1,KK2-07
KK2-07,J0135,8,PF3D7_1345100,2629,560,2069,15,2,16,1,KK2-07
KK2-07,J0135,8,PF3D7_0206200,2038,555,1483,15,3,16,1,KK2-07
KK2-07,J0135,8,PF3D7_1105800,3396,582,2814,15,4,16,1,KK2-07
KK2-07,J0135,8,PTRAMP,4461,651,3810,15,5,16,1,KK2-07
KK2-07,J0135,8,EBA181,1659,694,965,15,6,16,1,KK2-07
KK2-07,J0135,8,CD4TAG,1389,721,668,15,7,16,1,KK2-07
KK2-07,J0135,8,SERA2,4266,733,3533,15,8,16,1,KK2-07
KK2-07,J0135,8,PF3D7_0629500_SEG2,11301,582,10719,15,1,17,2,KK2-07
KK2-07,J0135,8,PF3D7_1345100,3594,572,3022,15,2,17,2,KK2-07
KK2-07,J0135,8,PF3D7_0206200,2090,564,1526,15,3,17,2,KK2-07
KK2-07,J0135,8,PF3D7_1105800,3745,585,3160,15,4,17,2,KK2-07
KK2-07,J0135,8,PTRAMP,4833,622,4211,15,5,17,2,KK2-07
KK2-07,J0135,8,EBA181,2047,664,1383,15,6,17,2,KK2-07
KK2-07,J0135,8,CD4TAG,1305,693,612,15,7,17,2,KK2-07
KK2-07,J0135,8,SERA2,3863,740,3123,15,8,17,2,KK2-07
KK2-07,J0135,8,PF3D7_0629500_SEG2,10197,619,9578,15,1,18,3,KK2-07
KK2-07,J0135,8,PF3D7_1345100,2735,600,2135,15,2,18,3,KK2-07
KK2-07,J0135,8,PF3D7_0206200,2363,588,1775,15,3,18,3,KK2-07
KK2-07,J0135,8,PF3D7_1105800,4375,602,3773,15,4,18,3,KK2-07
KK2-07,J0135,8,PTRAMP,5505,622,4883,15,5,18,3,KK2-07
KK2-07,J0135,8,EBA181,1706,649,1057,15,6,18,3,KK2-07
KK2-07,J0135,8,CD4TAG,1346,675,671,15,7,18,3,KK2-07
KK2-07,J0135,8,SERA2,4358,717,3641,15,8,18,3,KK2-07
KK2-07,J0135,8,MSP1Block2K1flank,8119,665,7454,15,1,19,1,KK2-07
KK2-07,J0135,8,MSP1Block2Wellcomefull,11899,698,11201,15,2,19,1,KK2-07
KK2-07,J0135,8,MSP1Block2MAD20full,4886,672,4214,15,3,19,1,KK2-07
KK2-07,J0135,8,MSP3K1,984,660,324,15,4,19,1,KK2-07
KK2-07,J0135,8,MSPDBLC-terminal,6837,672,6165,15,5,19,1,KK2-07
KK2-07,J0135,8,Surfin4.2K1,4767,690,4077,15,6,19,1,KK2-07
KK2-07,J0135,8,MSPDBLN-terminal,2621,718,1903,15,7,19,1,KK2-07
KK2-07,J0135,8,Surfin4.2Conserved,46906,776,46130,15,8,19,1,KK2-07
KK2-07,J0135,8,MSP1Block2K1flank,8467,691,7776,15,1,20,2,KK2-07
KK2-07,J0135,8,MSP1Block2Wellcomefull,10178,709,9469,15,2,20,2,KK2-07
KK2-07,J0135,8,MSP1Block2MAD20full,6542,681,5861,15,3,20,2,KK2-07
KK2-07,J0135,8,MSP3K1,1401,669,732,15,4,20,2,KK2-07
KK2-07,J0135,8,MSPDBLC-terminal,8159,694,7465,15,5,20,2,KK2-07
KK2-07,J0135,8,Surfin4.2K1,4896,724,4172,15,6,20,2,KK2-07
KK2-07,J0135,8,MSPDBLN-terminal,1765,753,1012,15,7,20,2,KK2-07
KK2-07,J0135,8,Surfin4.2Conserved,46228,853,45375,15,8,20,2,KK2-07
KK2-07,J0135,8,MSP1Block2K1flank,9273,879,8394,15,1,21,3,KK2-07
KK2-07,J0135,8,MSP1Block2Wellcomefull,11733,778,10955,15,2,21,3,KK2-07
KK2-07,J0135,8,MSP1Block2MAD20full,6760,663,6097,15,3,21,3,KK2-07
KK2-07,J0135,8,MSP3K1,1012,626,386,15,4,21,3,KK2-07
KK2-07,J0135,8,MSPDBLC-terminal,7559,628,6931,15,5,21,3,KK2-07
KK2-07,J0135,8,Surfin4.2K1,5922,656,5266,15,6,21,3,KK2-07
KK2-07,J0135,8,MSPDBLN-terminal,2120,692,1428,15,7,21,3,KK2-07
KK2-07,J0135,8,Surfin4.2Conserved,50710,816,49894,15,8,21,3,KK2-07
KK2-07,J0135,8,Landmark,65535,2573,62962,15,1,22,4,KK2-07
KK2-07,J0135,8,PfD1160W18,9037,1502,7535,15,2,22,1,KK2-07
KK2-07,J0135,8,PfD1160W19,5070,752,4318,15,3,22,1,KK2-07
KK2-07,J0135,8,MSP2CH15019DBL2,974,651,323,15,4,22,1,KK2-07
KK2-07,J0135,8,GST,1548,615,933,15,5,22,1,KK2-07
KK2-07,J0135,8,Buffer,607,592,15,15,6,22,1,KK2-07
KK2-07,J0135,8,Buffer,6522,605,5917,15,7,22,2,KK2-07
KK2-07,J0135,8,Buffer,585,621,-36,15,8,22,3,KK2-07
KK2-07,J0135,8,Landmark,65535,5108,60427,15,1,23,5,KK2-07
KK2-07,J0135,8,PfD1160W18,6391,3815,2576,15,2,23,2,KK2-07
KK2-07,J0135,8,PfD1160W19,5264,847,4417,15,3,23,2,KK2-07
KK2-07,J0135,8,MSP2CH15019DBL2,4270,683,3587,15,4,23,2,KK2-07
KK2-07,J0135,8,GST,1129,634,495,15,5,23,2,KK2-07
KK2-07,J0135,8,Buffer,571,573,-2,15,6,23,4,KK2-07
KK2-07,J0135,8,Buffer,1399,565,834,15,7,23,5,KK2-07
KK2-07,J0135,8,Buffer,551,556,-5,15,8,23,6,KK2-07
KK2-07,J0135,8,Landmark,65535,3280,62255,15,1,24,6,KK2-07
KK2-07,J0135,8,PfD1160W18,9533,2185,7348,15,2,24,3,KK2-07
KK2-07,J0135,8,PfD1160W19,5637,997,4640,15,3,24,3,KK2-07
KK2-07,J0135,8,MSP2CH15019DBL2,3627,832,2795,15,4,24,3,KK2-07
KK2-07,J0135,8,GST,1129,726,403,15,5,24,3,KK2-07
KK2-07,J0135,8,Buffer,628,624,4,15,6,24,7,KK2-07
KK2-07,J0135,8,Buffer,1654,594,1060,15,7,24,8,KK2-07
KK2-07,J0135,8,Buffer,585,577,8,15,8,24,9,KK2-07
KK2-07,J0135,8,SERA5,6962,883,6079,16,1,1,1,KK2-07
KK2-07,J0135,8,MSP11,12279,870,11409,16,2,1,1,KK2-07
KK2-07,J0135,8,RIPR,1283,903,380,16,3,1,1,KK2-07
KK2-07,J0135,8,SPATR,16934,1002,15932,16,4,1,1,KK2-07
KK2-07,J0135,8,MSP3,8227,1098,7129,16,5,1,1,KK2-07
KK2-07,J0135,8,PF3D7_1136200,3740,1079,2661,16,6,1,1,KK2-07
KK2-07,J0135,8,PFSEA,28676,1252,27424,16,7,1,1,KK2-07
KK2-07,J0135,8,Landmark,65535,5001,60534,16,8,1,7,KK2-07
KK2-07,J0135,8,SERA5,8472,987,7485,16,1,2,2,KK2-07
KK2-07,J0135,8,MSP11,10040,964,9076,16,2,2,2,KK2-07
KK2-07,J0135,8,RIPR,1352,1019,333,16,3,2,2,KK2-07
KK2-07,J0135,8,SPATR,20566,1218,19348,16,4,2,2,KK2-07
KK2-07,J0135,8,MSP3,10768,1286,9482,16,5,2,2,KK2-07
KK2-07,J0135,8,PF3D7_1136200,2781,1239,1542,16,6,2,2,KK2-07
KK2-07,J0135,8,PFSEA,28683,1559,27124,16,7,2,2,KK2-07
KK2-07,J0135,8,Landmark,65535,6605,58930,16,8,2,8,KK2-07
KK2-07,J0135,8,SERA5,7226,1107,6119,16,1,3,3,KK2-07
KK2-07,J0135,8,MSP11,12949,1111,11838,16,2,3,3,KK2-07
KK2-07,J0135,8,RIPR,1704,1136,568,16,3,3,3,KK2-07
KK2-07,J0135,8,SPATR,20088,1231,18857,16,4,3,3,KK2-07
KK2-07,J0135,8,MSP3,9834,1408,8426,16,5,3,3,KK2-07
KK2-07,J0135,8,PF3D7_1136200,5449,1361,4088,16,6,3,3,KK2-07
KK2-07,J0135,8,PFSEA,32373,1347,31026,16,7,3,3,KK2-07
KK2-07,J0135,8,Landmark,65535,5763,59772,16,8,3,9,KK2-07
KK2-07,J0135,8,AMA1,20373,1032,19341,16,1,4,1,KK2-07
KK2-07,J0135,8,SERA9,4173,1072,3101,16,2,4,1,KK2-07
KK2-07,J0135,8,MSP7,6525,1037,5488,16,3,4,1,KK2-07
KK2-07,J0135,8,PF10_0166,15940,1062,14878,16,4,4,1,KK2-07
KK2-07,J0135,8,MSP10,65535,1609,63926,16,5,4,1,KK2-07
KK2-07,J0135,8,MSP5,28813,1732,27081,16,6,4,1,KK2-07
KK2-07,J0135,8,MTRAP,1167,1181,-14,16,7,4,1,KK2-07
KK2-07,J0135,8,PF113,10936,1133,9803,16,8,4,1,KK2-07
KK2-07,J0135,8,AMA1,23884,819,23065,16,1,5,2,KK2-07
KK2-07,J0135,8,SERA9,5306,813,4493,16,2,5,2,KK2-07
KK2-07,J0135,8,MSP7,8799,834,7965,16,3,5,2,KK2-07
KK2-07,J0135,8,PF10_0166,18631,912,17719,16,4,5,2,KK2-07
KK2-07,J0135,8,MSP10,65535,1498,64037,16,5,5,2,KK2-07
KK2-07,J0135,8,MSP5,26045,1629,24416,16,6,5,2,KK2-07
KK2-07,J0135,8,MTRAP,1148,1040,108,16,7,5,2,KK2-07
KK2-07,J0135,8,PF113,11674,946,10728,16,8,5,2,KK2-07
KK2-07,J0135,8,AMA1,25437,687,24750,16,1,6,3,KK2-07
KK2-07,J0135,8,SERA9,5043,688,4355,16,2,6,3,KK2-07
KK2-07,J0135,8,MSP7,6979,688,6291,16,3,6,3,KK2-07
KK2-07,J0135,8,PF10_0166,20180,748,19432,16,4,6,3,KK2-07
KK2-07,J0135,8,MSP10,65535,1007,64528,16,5,6,3,KK2-07
KK2-07,J0135,8,MSP5,29763,1226,28537,16,6,6,3,KK2-07
KK2-07,J0135,8,MTRAP,2042,946,1096,16,7,6,3,KK2-07
KK2-07,J0135,8,PF113,13567,891,12676,16,8,6,3,KK2-07
KK2-07,J0135,8,H101,4449,706,3743,16,1,7,1,KK2-07
