ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2017/08/29 15:50:50"
"Settings="
"GalFile=Z:\Multicenter study\gal file\gal file_4`.gal"
"PixelSize=10"
"Wavelengths=635"
"ImageFiles=Z:\Multicenter study\28_08-2017\datascan_28-8\KK2-18.tif 0"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/594)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=1720, 830"
"Creator=GenePix Pro 7.3.0.0"
"Scanner=GenePix 4300 [141110]"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=400"
"ScanPower=100"
"LaserPower=0.65"
"Filters=Standard Red"
"ScanRegion=0,0,2200,7200"
"ScanArea=1"
"Supplier="
"Flags"	"Normalize"	"Autoflag"	"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F635 Median"	"F635 Mean"	"F635 SD"	"F635 CV"	"B635"	"B635 Median"	"B635 Mean"	"B635 SD"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Total Intensity"	"SNR 635"	"Ratio of Medians (635/594)"	"Ratio of Means (635/594)"	"Median of Ratios (635/594)"	"Mean of Ratios (635/594)"	"Ratios SD (635/594)"	"Rgn Ratio (635/594)"	"Rgn R2 (635/594)"	"Log Ratio (635/594)"	"F635 Median - B635"	"F635 Mean - B635"	"Sum of Medians (635/594)"	"Sum of Means (635/594)"	"F Pixels"	"B Pixels"	"Circularity"	"Index"
0	0	0	41	1	14	"PF3D7_0525800 (IMC1g)"	"1F7"	16060	58150	150	25844	25540	15789	61	2867	2867	3027	1239	40	87	83	3	3984242	18.170	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22977	22673	22977	22673	156	972	100	7785
0	0	0	41	2	14	"PF3D7_1460600 (ISP3)"	"1B9"	16290	58150	150	16132	18769	12337	65	2644	2644	2743	953	34	95	92	1	2927890	16.816	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	13488	16125	13488	16125	156	872	100	7786
0	0	0	41	3	14	"PF3D7_1455300"	"1H9"	16520	58150	150	17377	18064	10672	59	2537	2537	2705	1428	52	91	87	0	2817991	10.756	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14840	15527	14840	15527	156	872	100	7787
0	0	0	41	4	14	"PF3D7_1025300"	"1D11"	16750	58150	150	2586	2640	591	22	2449	2449	2613	1449	55	1	1	0	411790	0.019	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	137	191	137	191	156	872	100	7788
0	0	0	41	5	14	"PF3D7_0925900"	"1F11"	16980	58150	150	9647	13510	13413	99	2379	2379	2589	1517	58	81	76	1	2107605	7.199	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	7268	11131	7268	11131	156	872	100	7789
0	0	0	41	6	14	"PF3D7_0831400"	"1B7"	17210	58150	150	17188	18511	14559	78	2379	2379	2537	717	28	82	79	1	2887696	22.279	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14809	16132	14809	16132	156	872	100	7790
0	0	0	41	7	14	"PF3D7_0730800.2"	"1H7"	17440	58150	150	65535	52808	22796	43	2471	2471	3162	3098	97	92	88	72	8238025	16.025	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	63064	50337	63064	50337	156	872	100	7791
0	0	0	41	8	14	"PF3D7_1407800 (PM4)"	"1D9"	17670	58150	150	2459	3178	2623	82	2204	2204	2519	1686	66	12	4	0	495747	0.391	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	255	974	255	974	156	872	100	7792
0	0	0	41	1	15	"PF3D7_0525800 (IMC1g)"	"1F7"	16060	58380	150	25476	23798	14253	59	2751	2751	2854	895	31	87	85	1	3712453	23.401	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22725	21047	22725	21047	156	972	100	7793
0	0	0	41	2	15	"PF3D7_1460600 (ISP3)"	"1B9"	16290	58380	150	17705	17927	9625	53	2481	2481	2748	2358	85	89	85	0	2796566	6.437	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	15224	15446	15224	15446	156	872	100	7794
0	0	0	41	3	15	"PF3D7_1455300"	"1H9"	16520	58380	150	19622	20974	12518	59	2337	2337	2659	2629	98	87	83	0	3271922	6.967	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	17285	18637	17285	18637	156	872	100	7795
0	0	0	41	4	15	"PF3D7_1025300"	"1D11"	16750	58380	150	2258	2260	104	4	2227	2227	2373	1398	58	0	0	0	352593	-0.081	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	31	33	31	33	156	872	100	7796
0	0	0	41	5	15	"PF3D7_0925900"	"1F11"	16980	58380	150	9863	13686	12047	88	2226	2226	2405	1270	52	86	81	1	2134996	8.883	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	7637	11460	7637	11460	156	872	100	7797
0	0	0	41	6	15	"PF3D7_0831400"	"1B7"	17210	58380	150	22318	22127	15816	71	2288	2288	2531	1375	54	83	79	1	3451858	14.252	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	20030	19839	20030	19839	156	872	100	7798
0	0	0	41	7	15	"PF3D7_0730800.2"	"1H7"	17440	58380	150	65535	55903	19509	34	2335	2335	2883	2259	78	98	95	75	8720891	23.471	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	63200	53568	63200	53568	156	872	100	7799
0	0	0	41	8	15	"PF3D7_1407800 (PM4)"	"1D9"	17670	58380	150	2687	4564	6765	148	2199	2199	2370	1109	46	34	23	0	711999	1.978	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	488	2365	488	2365	156	872	100	7800
0	0	0	41	1	16	"PF3D7_0629500_SEG2"	"1F8"	16060	58610	150	65535	49437	23711	47	2714	2714	2777	631	22	97	93	51	7712181	73.946	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62821	46723	62821	46723	156	972	100	7801
0	0	0	41	2	16	"PF3D7_1345100"	"1B10"	16290	58610	150	16056	20423	17282	84	2375	2375	2596	2267	87	80	75	4	3186017	7.864	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	13681	18048	13681	18048	156	872	100	7802
0	0	0	41	3	16	"PF3D7_0206200"	"1H10"	16520	58610	150	27307	26937	17534	65	2251	2251	2520	2370	94	85	79	4	4202111	10.303	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	25056	24686	25056	24686	156	872	100	7803
0	0	0	41	4	16	"PF3D7_1105800"	"1D12"	16750	58610	150	14344	14894	10388	69	2143	2143	2245	828	36	85	80	0	2323386	15.277	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	12201	12751	12201	12751	156	872	100	7804
0	0	0	41	5	16	"PTRAMP"	"1F12"	16980	58610	150	23667	23848	16413	68	2111	2111	2253	927	41	87	81	0	3720267	23.296	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	21556	21737	21556	21737	156	872	100	7805
0	0	0	41	6	16	"EBA181"	"1B8"	17210	58610	150	15374	16393	11768	71	2089	2089	2285	1730	75	82	76	1	2557363	8.155	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	13285	14304	13285	14304	156	872	100	7806
0	0	0	41	7	16	"CD4 TAG"	"1H8"	17440	58610	150	6720	6157	2547	41	2144	2144	2591	2767	106	70	35	0	960501	1.289	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	4576	4013	4576	4013	156	872	100	7807
0	0	0	41	8	16	"SERA2"	"1D10"	17670	58610	150	34891	32962	22506	68	2187	2187	2494	2137	85	81	76	6	5142012	14.257	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	32704	30775	32704	30775	156	872	100	7808
0	0	0	41	1	17	"PF3D7_0629500_SEG2"	"1F8"	16060	58840	150	65535	48137	24894	51	2787	2787	2812	625	22	93	92	53	7509313	72.520	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62748	45350	62748	45350	156	972	100	7809
0	0	0	41	2	17	"PF3D7_1345100"	"1B10"	16290	58840	150	15212	15037	9261	61	2343	2343	2401	400	16	92	89	0	2345826	31.590	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	12869	12694	12869	12694	156	872	100	7810
0	0	0	41	3	17	"PF3D7_0206200"	"1H10"	16520	58840	150	28119	26349	15090	57	2203	2203	2241	248	11	96	94	0	4110438	97.210	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	25916	24146	25916	24146	156	872	100	7811
0	0	0	41	4	17	"PF3D7_1105800"	"1D12"	16750	58840	150	17279	19764	15200	76	2115	2115	2206	745	33	87	84	0	3083138	23.568	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	15164	17649	15164	17649	156	872	100	7812
0	0	0	41	5	17	"PTRAMP"	"1F12"	16980	58840	150	23591	24913	17584	70	2046	2046	2166	934	43	86	82	3	3886450	24.354	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	21545	22867	21545	22867	156	872	100	7813
0	0	0	41	6	17	"EBA181"	"1B8"	17210	58840	150	14215	13570	9478	69	2006	2006	2196	1765	80	78	73	0	2116929	6.444	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	12209	11564	12209	11564	156	872	100	7814
0	0	0	41	7	17	"CD4 TAG"	"1H8"	17440	58840	150	7416	7632	6255	81	1997	1997	2199	1674	76	78	73	0	1190532	3.246	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	5419	5635	5419	5635	156	872	100	7815
0	0	0	41	8	17	"SERA2"	"1D10"	17670	58840	150	37150	31691	21803	68	2076	2076	2355	1637	69	79	75	3	4943742	17.921	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	35074	29615	35074	29615	156	872	100	7816
0	0	0	41	1	18	"PF3D7_0629500_SEG2"	"1F8"	16060	59070	150	65535	46154	26659	57	2914	2914	2979	735	24	89	85	53	7200001	58.741	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62621	43240	62621	43240	156	972	100	7817
0	0	0	41	2	18	"PF3D7_1345100"	"1B10"	16290	59070	150	17756	16517	9251	56	2360	2360	2452	628	25	87	85	0	2576595	22.396	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	15396	14157	15396	14157	156	872	100	7818
0	0	0	41	3	18	"PF3D7_0206200"	"1H10"	16520	59070	150	30070	28173	17721	62	2178	2178	2242	416	18	93	90	1	4395047	62.334	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	27892	25995	27892	25995	156	872	100	7819
0	0	0	41	4	18	"PF3D7_1105800"	"1D12"	16750	59070	150	18955	20114	16168	80	2075	2075	2156	489	22	83	78	2	3137773	36.724	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	16880	18039	16880	18039	156	872	100	7820
0	0	0	41	5	18	"PTRAMP"	"1F12"	16980	59070	150	26152	27161	18868	69	2025	2025	2108	470	22	93	88	4	4237191	53.304	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	24127	25136	24127	25136	156	872	100	7821
0	0	0	41	6	18	"EBA181"	"1B8"	17210	59070	150	18987	17928	13671	76	2003	2003	2125	623	29	85	79	1	2796711	25.366	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	16984	15925	16984	15925	156	872	100	7822
0	0	0	41	7	18	"CD4 TAG"	"1H8"	17440	59070	150	7758	6860	3093	45	1994	1994	2407	3082	128	70	45	0	1070232	1.445	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	5764	4866	5764	4866	156	872	100	7823
0	0	0	41	8	18	"SERA2"	"1D10"	17670	59070	150	38710	33817	23372	69	2057	2057	2491	3082	123	76	71	9	5275406	10.164	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	36653	31760	36653	31760	156	872	100	7824
0	0	0	41	1	19	"MSP1 Block 2 K1 flank"	"1N7"	16060	59300	150	65535	52354	22709	43	3180	3180	3332	927	27	96	94	69	8167146	52.882	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62355	49174	62355	49174	156	972	100	7825
0	0	0	41	2	19	"MSP1 Block 2 Wellcome full"	"1J9"	16290	59300	150	65535	53056	21919	41	2493	2493	2713	1878	69	96	92	62	8276766	26.807	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	63042	50563	63042	50563	156	872	100	7826
0	0	0	41	3	19	"MSP1 Block 2 MAD20 full"	"1P9"	16520	59300	150	15283	14558	6148	42	2178	2178	2357	1814	76	91	86	0	2271111	6.726	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	13105	12380	13105	12380	156	872	100	7827
0	0	0	41	4	19	"MSP3 K1"	"1L11"	16750	59300	150	7591	9921	9666	97	2074	2074	2226	895	40	81	76	0	1547690	8.598	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	5517	7847	5517	7847	156	872	100	7828
0	0	0	41	5	19	"MSP DBL C-terminal"	"1N11"	16980	59300	150	41443	36595	20316	55	2037	2037	2196	897	40	93	89	4	5708830	38.349	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	39406	34558	39406	34558	156	872	100	7829
0	0	0	41	6	19	"Surfin 4.2 K1"	"1J7"	17210	59300	150	14254	16239	13152	80	2055	2055	2344	1515	64	79	76	0	2533329	9.172	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	12199	14184	12199	14184	156	872	100	7830
0	0	0	41	7	19	"MSP DBL N-terminal"	"1P7"	17440	59300	150	49391	44969	19345	43	2107	2107	2724	3455	126	94	89	12	7015112	12.227	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	47284	42862	47284	42862	156	872	100	7831
0	0	0	41	8	19	"Surfin 4.2 Conserved"	"1L9"	17670	59300	150	40931	37328	21453	57	2079	2079	2486	3073	123	85	79	8	5823127	11.338	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	38852	35249	38852	35249	156	872	100	7832
0	0	0	41	1	20	"MSP1 Block 2 K1 flank"	"1N7"	16060	59530	150	65535	51860	23107	44	3517	3517	3578	784	21	95	93	69	8090207	61.584	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62018	48343	62018	48343	156	972	100	7833
0	0	0	41	2	20	"MSP1 Block 2 Wellcome full"	"1J9"	16290	59530	150	65535	52518	22425	42	2668	2668	2853	1823	63	96	90	66	8192852	27.244	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62867	49850	62867	49850	156	872	100	7834
0	0	0	41	3	20	"MSP1 Block 2 MAD20 full"	"1P9"	16520	59530	150	13982	13816	5786	41	2267	2267	2447	1835	74	91	86	0	2155242	6.196	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11715	11549	11715	11549	156	872	100	7835
0	0	0	41	4	20	"MSP3 K1"	"1L11"	16750	59530	150	6127	9370	11461	122	2135	2135	2431	2227	91	69	44	0	1461679	3.116	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	3992	7235	3992	7235	156	872	100	7836
0	0	0	41	5	20	"MSP DBL C-terminal"	"1N11"	16980	59530	150	39364	33151	20962	63	2095	2095	2491	2463	98	78	76	2	5171532	12.448	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	37269	31056	37269	31056	156	872	100	7837
0	0	0	41	6	20	"Surfin 4.2 K1"	"1J7"	17210	59530	150	13580	14112	10732	76	2117	2117	2462	1884	76	77	71	1	2201431	6.184	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11463	11995	11463	11995	156	872	100	7838
0	0	0	41	7	20	"MSP DBL N-terminal"	"1P7"	17440	59530	150	45766	42078	18488	43	2229	2229	2898	3094	106	92	90	3	6564228	12.663	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	43537	39849	43537	39849	156	872	100	7839
0	0	0	41	8	20	"Surfin 4.2 Conserved"	"1L9"	17670	59530	150	37860	33886	21710	64	2132	2132	2467	2131	86	81	78	3	5286225	14.744	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	35728	31754	35728	31754	156	872	100	7840
0	0	0	41	1	21	"MSP1 Block 2 K1 flank"	"1N7"	16060	59760	150	65535	51450	23150	44	4084	4084	4450	2698	60	92	87	69	8026160	17.420	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	61451	47366	61451	47366	156	972	100	7841
0	0	0	41	2	21	"MSP1 Block 2 Wellcome full"	"1J9"	16290	59760	150	65535	52920	22555	42	2847	2847	3054	888	29	96	94	68	8255445	56.155	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62688	50073	62688	50073	156	872	100	7842
0	0	0	41	3	21	"MSP1 Block 2 MAD20 full"	"1P9"	16520	59760	150	24552	22828	12312	53	2449	2449	2542	711	27	92	88	1	3561179	28.532	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22103	20379	22103	20379	156	872	100	7843
0	0	0	41	4	21	"MSP3 K1"	"1L11"	16750	59760	150	11184	15659	15691	100	2314	2314	2511	2107	83	70	65	2	2442832	6.240	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	8870	13345	8870	13345	156	872	100	7844
0	0	0	41	5	21	"MSP DBL C-terminal"	"1N11"	16980	59760	150	41202	34671	22608	65	2217	2217	2481	2133	85	78	75	2	5408686	15.091	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	38985	32454	38985	32454	156	872	100	7845
0	0	0	41	6	21	"Surfin 4.2 K1"	"1J7"	17210	59760	150	17708	15885	11382	71	2204	2204	2632	2853	108	71	69	1	2478087	4.645	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	15504	13681	15504	13681	156	872	100	7846
0	0	0	41	7	21	"MSP DBL N-terminal"	"1P7"	17440	59760	150	61540	46403	25170	54	2330	2330	2909	3055	105	85	82	42	7238816	14.237	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	59210	44073	59210	44073	156	872	100	7847
0	0	0	41	8	21	"Surfin 4.2 Conserved"	"1L9"	17670	59760	150	42084	36855	23755	64	2245	2245	2540	2028	79	80	78	8	5749425	16.921	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	39839	34610	39839	34610	156	872	100	7848
0	0	0	41	1	22	"Landmark"	"1N8"	16060	59990	150	65535	64826	3817	5	6384	6384	9638	9585	99	100	100	94	10112885	5.758	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	59151	58442	59151	58442	156	972	100	7849
0	0	0	41	2	22	"PfD1160W 18"	"1J10"	16290	59990	150	47144	39469	20377	51	3217	3217	5094	7584	148	80	76	7	6157228	4.533	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	43927	36252	43927	36252	156	872	100	7850
0	0	0	41	3	22	"PfD1160W 19"	"1P10"	16520	59990	150	6288	6242	1754	28	2841	2841	3242	1146	35	90	78	0	973814	2.618	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	3447	3401	3447	3401	156	872	100	7851
0	0	0	41	4	22	"MSP2CH15019 DBL2"	"1L12"	16750	59990	150	65535	58815	15918	27	2684	2684	3108	1000	32	100	100	78	9175182	55.707	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62851	56131	62851	56131	156	872	100	7852
0	0	0	41	5	22	"GST"	"1N12"	16980	59990	150	7398	7359	2445	33	2427	2427	2602	816	31	98	89	0	1148003	5.830	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	4971	4932	4971	4932	156	872	100	7853
0	0	0	41	6	22	"Buffer"	"1J8"	17210	59990	150	2420	2422	290	11	2281	2281	2474	1371	55	1	1	0	377775	-0.038	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	139	141	139	141	156	872	100	7854
0	0	0	41	7	22	"Buffer"	"1P8"	17440	59990	150	2831	2988	1002	33	2326	2326	2547	1432	56	4	3	0	466136	0.308	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	505	662	505	662	156	872	100	7855
0	0	0	41	8	22	"Buffer"	"1L10"	17670	59990	150	2611	2595	216	8	2349	2349	2439	722	29	1	0	0	404880	0.216	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	262	246	262	246	156	872	100	7856
0	0	0	41	1	23	"Landmark"	"1N8"	16060	60220	150	65535	64553	4612	7	11910	11910	14303	11713	81	100	99	94	10070206	4.290	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	53625	52643	53625	52643	156	972	100	7857
0	0	0	41	2	23	"PfD1160W 18"	"1J10"	16290	60220	150	42470	37222	20320	54	3786	3786	5644	6527	115	80	76	1	5806623	4.838	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	38684	33436	38684	33436	156	872	100	7858
0	0	0	41	3	23	"PfD1160W 19"	"1P10"	16520	60220	150	5851	5823	1415	24	3637	3637	3963	1361	34	77	31	0	908454	1.367	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2214	2186	2214	2186	156	872	100	7859
0	0	0	41	4	23	"MSP2CH15019 DBL2"	"1L12"	16750	60220	150	65535	54146	21378	39	3624	3624	4027	1592	39	96	92	71	8446848	31.482	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	61911	50522	61911	50522	156	872	100	7860
0	0	0	41	5	23	"GST"	"1N12"	16980	60220	150	7867	9494	7765	81	2837	2837	3195	2784	87	76	42	0	1481137	2.263	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	5030	6657	5030	6657	156	872	100	7861
0	0	0	41	6	23	"Buffer"	"1J8"	17210	60220	150	2616	2637	312	11	2441	2441	2754	2646	96	0	0	0	411394	-0.044	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	175	196	175	196	156	872	100	7862
0	0	0	41	7	23	"Buffer"	"1P8"	17440	60220	150	2736	2815	716	25	2414	2414	2461	362	14	37	5	0	439162	0.978	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	322	401	322	401	156	872	100	7863
0	0	0	41	8	23	"Buffer"	"1L10"	17670	60220	150	2739	2704	195	7	2461	2461	2477	205	8	61	19	0	421822	1.107	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	278	243	278	243	156	872	100	7864
0	0	0	41	1	24	"Landmark"	"1N8"	16060	60450	150	65535	65518	214	0	12935	12935	14025	9253	65	100	100	99	10220783	5.565	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	52600	52583	52600	52583	156	1072	100	7865
0	0	0	41	2	24	"PfD1160W 18"	"1J10"	16290	60450	150	46591	38516	23490	60	4316	4316	5947	4983	83	76	71	12	6008434	6.536	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	42275	34200	42275	34200	156	972	100	7866
0	0	0	41	3	24	"PfD1160W 19"	"1P10"	16520	60450	150	11335	10997	4751	43	4131	4131	4335	1071	24	83	81	0	1715499	6.220	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	7204	6866	7204	6866	156	972	100	7867
0	0	0	41	4	24	"MSP2CH15019 DBL2"	"1L12"	16750	60450	150	65535	50893	24075	47	4185	4185	4729	2809	59	87	85	68	7939255	16.434	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	61350	46708	61350	46708	156	972	100	7868
0	0	0	41	5	24	"GST"	"1N12"	16980	60450	150	9133	10052	6731	66	3290	3290	3745	3433	91	72	35	0	1568085	1.837	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	5843	6762	5843	6762	156	972	100	7869
0	0	0	41	6	24	"Buffer"	"1J8"	17210	60450	150	3127	3059	258	8	2942	2942	3180	2610	82	0	0	0	477209	-0.046	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	185	117	185	117	156	972	100	7870
0	0	0	41	7	24	"Buffer"	"1P8"	17440	60450	150	5116	4916	1321	26	2884	2884	2916	642	22	78	71	0	766939	3.115	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2232	2032	2232	2032	156	972	100	7871
0	0	0	41	8	24	"Buffer"	"1L10"	17670	60450	150	3107	3027	277	9	2941	2941	2977	648	21	1	0	0	472162	0.077	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	166	86	166	86	156	972	100	7872
0	0	0	42	1	1	"SERA5"	"1E1"	17900	55160	150	65535	63374	8621	13	3308	3308	6676	12169	182	99	98	92	9886331	4.659	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62227	60066	62227	60066	156	972	100	7873
0	0	0	42	2	1	"MSP11"	"1A3"	18130	55160	150	65535	65332	1672	2	3137	3137	5588	10019	179	100	100	97	10191845	5.963	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62398	62195	62398	62195	156	972	100	7874
0	0	0	42	3	1	"RIPR"	"1G3"	18360	55160	150	3665	5744	6864	119	2376	2376	3293	4891	148	13	6	0	896043	0.501	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1289	3368	1289	3368	156	972	100	7875
0	0	0	42	4	1	"SPATR"	"1C5"	18590	55160	150	50943	48882	14936	30	2444	2444	3361	5068	150	100	98	18	7625589	8.982	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	48499	46438	48499	46438	156	972	100	7876
0	0	0	42	5	1	"MSP3"	"1E5"	18820	55160	150	65535	64026	6794	10	3055	3055	4982	9196	184	100	99	93	9988033	6.421	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62480	60971	62480	60971	156	972	100	7877
0	0	0	42	6	1	"PF3D7_1136200"	"1A1"	19050	55160	150	65535	61343	12357	20	3208	3208	4978	8433	169	98	96	72	9569581	6.684	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62327	58135	62327	58135	156	972	100	7878
0	0	0	42	7	1	"PFSEA"	"1G1"	19280	55160	150	65535	61897	12295	19	3426	3426	6400	11300	176	97	94	88	9655909	4.911	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62109	58471	62109	58471	156	972	100	7879
0	0	0	42	8	1	"Landmark"	"1C3"	19510	55160	150	65535	65535	0	0	4483	4483	11398	17359	152	100	100	100	10223460	3.119	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	61052	61052	61052	61052	156	1072	100	7880
0	0	0	42	1	2	"SERA5"	"1E1"	17900	55390	150	65535	64379	5721	8	3291	3291	7605	12885	169	100	99	94	10043055	4.406	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62244	61088	62244	61088	156	872	100	7881
0	0	0	42	2	2	"MSP11"	"1A3"	18130	55390	150	65535	65535	0	0	2993	2993	6858	12386	180	100	100	100	10223460	4.737	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62542	62542	62542	62542	156	872	100	7882
0	0	0	42	3	2	"RIPR"	"1G3"	18360	55390	150	3870	5416	5606	103	2510	2510	3754	6183	164	12	3	0	844844	0.269	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1360	2906	1360	2906	156	872	100	7883
0	0	0	42	4	2	"SPATR"	"1C5"	18590	55390	150	53928	50881	14971	29	2460	2460	4508	7696	170	99	95	21	7937482	6.026	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	51468	48421	51468	48421	156	872	100	7884
