sampleID,antigen,FMedian,replicate
0.23,PF3D7_1237900,511,2
0.23,PF3D7_1252300,630,2
0.23,PF3D7_0629500_SEG1,1092,2
0.23,PF3D7_1401600(PHISTB),801,3
0.23,PF3D7-1137300,688,3
0.23,PF3D7_0830500,622,3
0.23,PF3D7_1462300,563,3
0.23,PF3D7_1229300,1000,3
0.23,PF3D7_1237900,521,3
0.23,PF3D7_1252300,664,3
0.23,PF3D7_0629500_SEG1,1086,3
0.23,MSP1Block2PaloAltorepeat,638,1
0.23,MSP1Block23D7full,687,1
0.23,MSP1Block2MAD20repeat,563,1
0.23,MSP2CHO,800,1
0.23,MBP,663,1
0.23,MSP2DD2,852,1
0.23,MSP33D7,746,1
0.23,MSP1Block17,1230,1
0.23,MSP1Block2PaloAltorepeat,680,2
0.23,MSP1Block23D7full,664,2
0.23,MSP1Block2MAD20repeat,587,2
0.23,MSP2CHO,750,2
0.23,MBP,654,2
0.23,MSP2DD2,826,2
0.23,MSP33D7,817,2
0.23,MSP1Block17,1341,2
0.23,MSP1Block2PaloAltorepeat,655,3
0.23,MSP1Block23D7full,692,3
0.23,MSP1Block2MAD20repeat,625,3
0.23,MSP2CHO,753,3
0.23,MBP,706,3
0.23,MSP2DD2,885,3
0.23,MSP33D7,830,3
0.23,MSP1Block17,1511,3
0.23,Surfin4.2K1A,523,1
0.23,Surfin4.23D7A,873,1
0.23,MSPDBL2N-terminal,1111,1
0.23,MSP1Block2R033,1132,1
0.23,MSPDBL2C-terminal,1211,1
0.23,Surfin4.23D7B,589,1
0.23,MSP1Block23D7repeat,1408,1
0.23,MSP1Block2Wellcomerepeat,1709,1
0.23,Surfin4.2K1A,522,2
0.23,Surfin4.23D7A,822,2
0.23,MSPDBL2N-terminal,1136,2
0.23,MSP1Block2R033,1225,2
0.23,MSPDBL2C-terminal,1609,2
0.23,Surfin4.23D7B,709,2
0.23,MSP1Block23D7repeat,1770,2
0.23,MSP1Block2Wellcomerepeat,2044,2
0.23,Surfin4.2K1A,516,3
0.23,Surfin4.23D7A,833,3
0.23,MSPDBL2N-terminal,1055,3
0.23,MSP1Block2R033,1244,3
0.23,MSPDBL2C-terminal,1796,3
0.23,Surfin4.23D7B,1096,3
0.23,MSP1Block23D7repeat,6728,3
0.23,MSP1Block2Wellcomerepeat,3665,3
0.23,CommercialHumanIgG,65535,1
0.23,CommercialHumanIgG,65535,2
0.23,CommercialHumanIgG,65535,3
J0112,MSP3.6,15174,1
J0112,ETRAMP10.2,5889,1
J0112,GAMA,20556,1
J0112,MSRP4,65268,1
J0112,MSP4,65535,1
J0112,RAMA,18252,1
J0112,ASP,35795,1
J0112,MSP3.6,18099,2
J0112,ETRAMP10.2,8022,2
J0112,GAMA,28141,2
J0112,MSRP4,65535,2
J0112,MSP4,65535,2
J0112,RAMA,19690,2
J0112,ASP,52047,2
J0112,MSP3.6,6748,3
J0112,ETRAMP10.2,5649,3
J0112,GAMA,17421,3
J0112,MSRP4,56684,3
J0112,MSP4,65535,3
J0112,RAMA,12734,3
J0112,ASP,30028,3
J0112,PFD1130W,4276,1
J0112,EBA140,8797,1
J0112,MSRP2,65535,1
J0112,MSRP5,5234,1
J0112,P34,4437,1
J0112,MSP8,59845,1
J0112,P12,12886,1
J0112,MSP6,7939,1
J0112,PFD1130W,5377,2
J0112,EBA140,6289,2
J0112,MSRP2,65535,2
J0112,MSRP5,4801,2
J0112,P34,5794,2
J0112,MSP8,60609,2
J0112,P12,16612,2
J0112,MSP6,11203,2
J0112,PFD1130W,4639,3
J0112,EBA140,2779,3
J0112,MSRP2,65535,3
J0112,MSRP5,2429,3
J0112,P34,5093,3
J0112,MSP8,51283,3
J0112,P12,11884,3
J0112,MSP6,6377,3
J0112,PF1400044,5962,1
J0112,MSP1,30127,1
J0112,RON6,5939,1
J0112,MSP9,6587,1
J0112,PTEX150,42840,1
J0112,SERA7,6292,1
J0112,MSP2,15456,1
J0112,SERA3,12438,1
J0112,PF1400044,7845,2
J0112,MSP1,29945,2
J0112,RON6,6464,2
J0112,MSP9,7504,2
J0112,PTEX150,44801,2
J0112,SERA7,8275,2
J0112,MSP2,15357,2
J0112,SERA3,16666,2
J0112,PF1400044,5097,3
J0112,MSP1,28917,3
J0112,RON6,5254,3
J0112,MSP9,6753,3
J0112,PTEX150,39461,3
J0112,SERA7,5823,3
J0112,MSP2,11815,3
J0112,SERA3,11696,3
J0112,P41,5718,1
J0112,RON3,8253,1
J0112,PF92,9082,1
J0112,MSRP1,65535,1
J0112,EBA175,8757,1
J0112,TLP,7136,1
J0112,PF3D7_0606800,3671,1
J0112,PFA0135W,3080,1
J0112,P41,5802,2
J0112,RON3,7354,2
J0112,PF92,9444,2
J0112,MSRP1,65535,2
J0112,EBA175,10566,2
J0112,TLP,6194,2
J0112,PF3D7_0606800,4575,2
J0112,PFA0135W,3075,2
J0112,P41,5234,3
J0112,RON3,6647,3
J0112,PF92,7983,3
J0112,MSRP1,65535,3
J0112,EBA175,7485,3
J0112,TLP,5676,3
J0112,PF3D7_0606800,3933,3
J0112,PFA0135W,2750,3
J0112,PF3D7_0525800(IMC1g),9048,1
J0112,PF3D7_1460600(ISP3),5741,1
J0112,PF3D7_1455300,4611,1
J0112,PF3D7_1025300,1592,1
J0112,PF3D7_0925900,2527,1
J0112,PF3D7_0831400,6405,1
J0112,PF3D7_0730800.2,65535,1
J0112,PF3D7_1407800(PM4),1038,1
J0112,PF3D7_0525800(IMC1g),9743,2
J0112,PF3D7_1460600(ISP3),5014,2
J0112,PF3D7_1455300,4100,2
J0112,PF3D7_1025300,1001,2
