sampleID,antigen,FMedian,replicate
J0368,PF3D7_1229300,4404,2
J0368,PF3D7_1237900,610,2
J0368,PF3D7_1252300,607,2
J0368,PF3D7_0629500_SEG1,1809,2
J0368,PF3D7_1401600(PHISTB),8737,3
J0368,PF3D7-1137300,2783,3
J0368,PF3D7_0830500,1497,3
J0368,PF3D7_1462300,1154,3
J0368,PF3D7_1229300,4482,3
J0368,PF3D7_1237900,599,3
J0368,PF3D7_1252300,593,3
J0368,PF3D7_0629500_SEG1,1862,3
J0368,MSP1Block2PaloAltorepeat,9535,1
J0368,MSP1Block23D7full,6816,1
J0368,MSP1Block2MAD20repeat,8168,1
J0368,MSP2CHO,64493,1
J0368,MBP,10043,1
J0368,MSP2DD2,65535,1
J0368,MSP33D7,1724,1
J0368,MSP1Block17,27898,1
J0368,MSP1Block2PaloAltorepeat,10008,2
J0368,MSP1Block23D7full,8488,2
J0368,MSP1Block2MAD20repeat,594,2
J0368,MSP2CHO,65535,2
J0368,MBP,12632,2
J0368,MSP2DD2,65535,2
J0368,MSP33D7,2298,2
J0368,MSP1Block17,28353,2
J0368,MSP1Block2PaloAltorepeat,10668,3
J0368,MSP1Block23D7full,8599,3
J0368,MSP1Block2MAD20repeat,622,3
J0368,MSP2CHO,65535,3
J0368,MBP,12751,3
J0368,MSP2DD2,65535,3
J0368,MSP33D7,2585,3
J0368,MSP1Block17,28909,3
J0368,Surfin4.2K1A,4209,1
J0368,Surfin4.23D7A,22565,1
J0368,MSPDBL2N-terminal,24829,1
J0368,MSP1Block2R033,19725,1
J0368,MSPDBL2C-terminal,28415,1
J0368,Surfin4.23D7B,1208,1
J0368,MSP1Block23D7repeat,20335,1
J0368,MSP1Block2Wellcomerepeat,15270,1
J0368,Surfin4.2K1A,5176,2
J0368,Surfin4.23D7A,24971,2
J0368,MSPDBL2N-terminal,30639,2
J0368,MSP1Block2R033,21897,2
J0368,MSPDBL2C-terminal,30376,2
J0368,Surfin4.23D7B,1500,2
J0368,MSP1Block23D7repeat,24804,2
J0368,MSP1Block2Wellcomerepeat,17558,2
J0368,Surfin4.2K1A,4523,3
J0368,Surfin4.23D7A,27298,3
J0368,MSPDBL2N-terminal,31396,3
J0368,MSP1Block2R033,25260,3
J0368,MSPDBL2C-terminal,33856,3
J0368,Surfin4.23D7B,1682,3
J0368,MSP1Block23D7repeat,31474,3
J0368,MSP1Block2Wellcomerepeat,19766,3
J0368,CommercialHumanIgG,65535,1
J0368,CommercialHumanIgG,65535,2
J0368,CommercialHumanIgG,65535,3
J0369,MSP3.6,4257,1
J0369,ETRAMP10.2,3217,1
J0369,GAMA,6698,1
J0369,MSRP4,14826,1
J0369,MSP4,11921,1
J0369,RAMA,4984,1
J0369,ASP,15758,1
J0369,MSP3.6,8978,2
J0369,ETRAMP10.2,5776,2
J0369,GAMA,13943,2
J0369,MSRP4,23575,2
J0369,MSP4,16608,2
J0369,RAMA,5640,2
J0369,ASP,16227,2
J0369,MSP3.6,13277,3
J0369,ETRAMP10.2,9141,3
J0369,GAMA,9614,3
J0369,MSRP4,21454,3
J0369,MSP4,19720,3
J0369,RAMA,9377,3
J0369,ASP,25312,3
J0369,PFD1130W,10062,1
J0369,EBA140,1729,1
J0369,MSRP2,53716,1
J0369,MSRP5,3304,1
J0369,P34,4061,1
J0369,MSP8,13311,1
J0369,P12,5413,1
J0369,MSP6,7261,1
J0369,PFD1130W,6702,2
J0369,EBA140,1613,2
J0369,MSRP2,65535,2
J0369,MSRP5,4550,2
J0369,P34,3752,2
J0369,MSP8,19913,2
J0369,P12,7319,2
J0369,MSP6,11163,2
J0369,PFD1130W,5631,3
J0369,EBA140,1610,3
J0369,MSRP2,65535,3
J0369,MSRP5,10256,3
J0369,P34,5577,3
J0369,MSP8,20754,3
J0369,P12,5319,3
J0369,MSP6,8894,3
J0369,PF1400044,5472,1
J0369,MSP1,9022,1
J0369,RON6,6936,1
J0369,MSP9,8180,1
J0369,PTEX150,20682,1
J0369,SERA7,11080,1
J0369,MSP2,5208,1
J0369,SERA3,14814,1
J0369,PF1400044,10493,2
J0369,MSP1,9799,2
J0369,RON6,21351,2
J0369,MSP9,12203,2
J0369,PTEX150,20512,2
J0369,SERA7,25355,2
J0369,MSP2,9926,2
J0369,SERA3,27262,2
J0369,PF1400044,15054,3
J0369,MSP1,8941,3
J0369,RON6,16652,3
J0369,MSP9,28621,3
J0369,PTEX150,31323,3
J0369,SERA7,17452,3
J0369,MSP2,26326,3
J0369,SERA3,32388,3
J0369,P41,4460,1
J0369,RON3,11012,1
J0369,PF92,13799,1
J0369,MSRP1,65535,1
J0369,EBA175,25684,1
J0369,TLP,32560,1
J0369,PF3D7_0606800,5350,1
J0369,PFA0135W,7327,1
J0369,P41,5404,2
J0369,RON3,19748,2
J0369,PF92,17391,2
J0369,MSRP1,65535,2
J0369,EBA175,28368,2
J0369,TLP,25932,2
J0369,PF3D7_0606800,14866,2
J0369,PFA0135W,20117,2
J0369,P41,8402,3
J0369,RON3,26573,3
J0369,PF92,16068,3
J0369,MSRP1,65535,3
J0369,EBA175,25211,3
J0369,TLP,27174,3
J0369,PF3D7_0606800,8732,3
J0369,PFA0135W,30259,3
J0369,PF3D7_0525800(IMC1g),18069,1
J0369,PF3D7_1460600(ISP3),8644,1
J0369,PF3D7_1455300,16945,1
J0369,PF3D7_1025300,1706,1
J0369,PF3D7_0925900,20736,1
J0369,PF3D7_0831400,14024,1
J0369,PF3D7_0730800.2,64907,1
J0369,PF3D7_1407800(PM4),1191,1
J0369,PF3D7_0525800(IMC1g),11264,2
J0369,PF3D7_1460600(ISP3),18706,2
J0369,PF3D7_1455300,12002,2
J0369,PF3D7_1025300,1204,2
J0369,PF3D7_0925900,11940,2
J0369,PF3D7_0831400,49940,2
J0369,PF3D7_0730800.2,65191,2
J0369,PF3D7_1407800(PM4),2262,2
J0369,PF3D7_0525800(IMC1g),15575,3
J0369,PF3D7_1460600(ISP3),15570,3
J0369,PF3D7_1455300,11915,3
J0369,PF3D7_1025300,1032,3
J0369,PF3D7_0925900,7798,3
J0369,PF3D7_0831400,28194,3
J0369,PF3D7_0730800.2,64753,3
J0369,PF3D7_1407800(PM4),1753,3
J0369,PF3D7_0629500_SEG2,23819,1
J0369,PF3D7_1345100,10815,1
J0369,PF3D7_0206200,7687,1
J0369,PF3D7_1105800,8774,1
J0369,PTRAMP,12952,1
J0369,EBA181,3711,1
J0369,CD4TAG,2156,1
J0369,SERA2,19067,1
J0369,PF3D7_0629500_SEG2,22319,2
J0369,PF3D7_1345100,15241,2
J0369,PF3D7_0206200,14816,2
J0369,PF3D7_1105800,9802,2
J0369,PTRAMP,20473,2
J0369,EBA181,9043,2
J0369,CD4TAG,1791,2
J0369,SERA2,39178,2
J0369,PF3D7_0629500_SEG2,19458,3
J0369,PF3D7_1345100,11223,3
J0369,PF3D7_0206200,11755,3
J0369,PF3D7_1105800,10913,3
J0369,PTRAMP,20203,3
J0369,EBA181,5324,3
J0369,CD4TAG,1979,3
J0369,SERA2,12052,3
J0369,MSP1Block2K1flank,11657,1
J0369,MSP1Block2Wellcomefull,23297,1
J0369,MSP1Block2MAD20full,3915,1
J0369,MSP3K1,2803,1
J0369,MSPDBLC-terminal,9960,1
J0369,Surfin4.2K1,13401,1
J0369,MSPDBLN-terminal,1537,1
J0369,Surfin4.2Conserved,18603,1
J0369,MSP1Block2K1flank,20335,2
J0369,MSP1Block2Wellcomefull,29667,2
J0369,MSP1Block2MAD20full,8175,2
J0369,MSP3K1,2706,2
J0369,MSPDBLC-terminal,11971,2
J0369,Surfin4.2K1,16869,2
J0369,MSPDBLN-terminal,3604,2
J0369,Surfin4.2Conserved,16031,2
J0369,MSP1Block2K1flank,15975,3
J0369,MSP1Block2Wellcomefull,31546,3
J0369,MSP1Block2MAD20full,8471,3
J0369,MSP3K1,2337,3
J0369,MSPDBLC-terminal,12110,3
J0369,Surfin4.2K1,12078,3
J0369,MSPDBLN-terminal,3467,3
J0369,Surfin4.2Conserved,15155,3
J0369,PfD1160W18,39918,1
J0369,PfD1160W19,1883,1
J0369,MSP2CH15019DBL2,2453,1
J0369,GST,9400,1
